seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
20,1786110,-5.282,1.159,-10.361,-0.667,12.318,9.485,174.212,27.726,0.118,-0.539,9.485,4.637713,-74.084417,0.09,4,1
21,1796117,-5.122,0.840,-10.196,-0.759,16.591,11.744,174.375,27.802,0.086,-0.522,11.744,4.637713,-74.084417,0.09,4,1
22,1806115,-4.934,0.623,-10.073,-0.728,19.032,12.140,174.689,27.804,0.064,-0.503,12.140,4.637713,-74.084417,0.09,4,1
23,1816121,-4.757,0.517,-10.066,-0.637,19.612,10.889,175.054,27.688,0.053,-0.485,10.889,4.637713,-74.084417,0.09,4,1
24,1826110,-4.684,0.443,-10.013,-0.789,19.124,9.150,175.435,27.542,0.045,-0.478,9.150,4.637713,-74.084417,0.09,4,1
25,1836139,-4.717,0.476,-9.965,-1.736,17.842,7.319,175.735,27.429,0.049,-0.481,7.319,4.637713,-74.084417,0.09,4,1
26,1846115,-4.753,0.643,-9.984,-3.231,16.041,6.159,175.858,27.321,0.066,-0.485,6.159,4.637713,-74.084417,0.09,4,1
27,1856111,-4.796,0.778,-9.922,-4.513,14.760,6.312,175.847,27.251,0.079,-0.489,6.312,4.637713,-74.084417,0.09,4,1
28,1866105,-4.839,0.869,-9.874,-6.191,13.814,7.746,175.748,27.216,0.089,-0.493,7.746,4.637713,-74.084417,0.09,4,1
29,1876130,-4.879,0.946,-9.905,-7.747,13.173,10.004,175.590,27.189,0.097,-0.498,10.004,4.637713,-74.084417,0.09,4,1
30,1886112,-4.874,0.913,-9.881,-8.846,13.173,12.690,175.463,27.167,0.093,-0.497,12.690,4.637713,-74.084417,0.09,4,1
31,1896127,-4.846,0.816,-9.699,-9.945,13.600,15.314,175.400,27.187,0.083,-0.494,15.314,4.637713,-74.084417,0.09,4,1
32,1906105,-4.836,0.746,-9.514,-10.830,14.027,17.389,175.377,27.258,0.076,-0.493,17.389,4.637713,-74.084417,0.09,4,1
33,1916110,-4.805,0.681,-9.446,-10.891,14.363,18.580,175.403,27.326,0.069,-0.490,18.580,4.637713,-74.084417,0.09,4,1
34,1926122,-4.798,0.534,-9.418,-10.403,15.156,18.915,175.539,27.398,0.054,-0.489,18.915,4.637713,-74.084417,0.09,4,1
35,1938718,-4.684,0.476,-9.345,-6.405,18.239,17.237,175.744,27.474,0.049,-0.478,17.237,4.637713,-74.084417,0.09,4,1
36,1946101,-4.684,0.476,-9.345,-6.405,18.239,17.237,175.925,27.504,0.049,-0.478,17.237,4.637713,-74.084417,0.09,4,1
37,1956102,-4.626,0.409,-9.221,-3.261,20.131,15.619,176.159,27.548,0.042,-0.472,15.619,4.637713,-74.084417,0.09,4,1
38,1966130,-4.533,0.320,-9.086,0.523,21.596,13.514,176.464,27.585,0.033,-0.462,13.514,4.637713,-74.084417,0.09,4,1
39,1976115,-4.464,0.141,-8.911,4.795,22.603,11.103,176.904,27.636,0.014,-0.455,11.103,4.637713,-74.084417,0.09,4,1
40,1986106,-4.424,-0.081,-8.745,8.946,23.243,8.631,177.501,27.711,-0.008,-0.451,8.631,4.637713,-74.084417,0.09,4,1
41,1996116,-4.450,-0.389,-8.627,12.364,23.213,5.915,178.301,27.824,-0.040,-0.454,5.915,4.637713,-74.084417,0.09,4,1
42,2006118,-4.507,-0.637,-8.620,14.317,23.488,3.229,179.224,27.958,-0.065,-0.460,3.229,4.637713,-74.084417,0.09,4,1
43,2016141,-4.598,-0.789,-8.639,14.713,24.434,0.849,180.168,28.128,-0.080,-0.469,0.849,4.637713,-74.084417,0.09,4,1
44,2026119,-4.579,-0.915,-8.551,13.371,26.051,-0.616,181.102,28.305,-0.093,-0.467,-0.616,4.637713,-74.084417,0.09,4,1
45,2036116,-4.474,-0.934,-8.409,9.861,28.279,-0.830,181.937,28.464,-0.095,-0.456,-0.830,4.637713,-74.084417,0.09,4,1
46,2046128,-4.252,-0.744,-8.147,4.795,30.079,0.086,182.520,28.576,-0.076,-0.434,0.086,4.637713,-74.084417,0.09,4,1
47,2056116,-3.944,-0.462,-7.950,-0.088,30.598,1.856,182.796,28.558,-0.047,-0.402,1.856,4.637713,-74.084417,0.09,4,1
48,2066109,-3.680,-0.254,-7.684,-3.780,29.561,4.236,182.857,28.446,-0.026,-0.375,4.236,4.637713,-74.084417,0.09,4,1
49,2078107,-3.358,-0.025,-7.395,-8.205,21.565,8.082,182.707,28.163,-0.003,-0.342,8.082,4.637713,-74.084417,0.09,4,1
50,2086111,-3.358,-0.025,-7.395,-8.205,21.565,8.082,182.547,27.881,-0.003,-0.342,8.082,4.637713,-74.084417,0.09,4,1
51,2096113,-3.282,0.129,-7.491,-8.602,16.377,8.967,182.272,27.496,0.013,-0.335,8.967,4.637713,-74.084417,0.09,4,1
52,2106126,-3.262,0.098,-7.535,-7.503,11.342,9.302,182.057,27.076,0.010,-0.333,9.302,4.637713,-74.084417,0.09,4,1
53,2116111,-3.274,0.088,-7.669,-5.428,6.672,8.814,181.888,26.623,0.009,-0.334,8.814,4.637713,-74.084417,0.09,4,1
54,2126106,-3.251,0.124,-7.854,-2.834,2.369,7.807,181.731,26.107,0.013,-0.331,7.807,4.637713,-74.084417,0.09,4,1
55,2136125,-3.310,0.098,-8.137,-0.210,-1.537,6.983,181.632,25.568,0.010,-0.338,6.983,4.637713,-74.084417,0.09,4,1
56,2146115,-3.429,-0.025,-8.315,2.049,-4.466,6.434,181.648,25.082,-0.003,-0.350,6.434,4.637713,-74.084417,0.09,4,1
57,2156127,-3.499,-0.206,-8.423,3.147,-6.175,5.793,181.795,24.639,-0.021,-0.357,5.793,4.637713,-74.084417,0.09,4,1
58,2166115,-3.515,-0.249,-8.575,2.567,-6.786,5.121,181.947,24.206,-0.025,-0.358,5.121,4.637713,-74.084417,0.09,4,1
59,2176113,-3.551,-0.141,-8.685,1.377,-6.725,4.603,182.000,23.809,-0.014,-0.362,4.603,4.637713,-74.084417,0.09,4,1
60,2186117,-3.563,-0.035,-8.731,0.126,-6.084,4.328,181.965,23.452,-0.004,-0.363,4.328,4.637713,-74.084417,0.09,4,1
61,2196110,-3.582,0.105,-8.786,-0.851,-5.199,3.931,181.832,23.135,0.011,-0.365,3.931,4.637713,-74.084417,0.09,4,1
62,2206115,-3.558,0.397,-8.827,-1.522,-3.887,3.718,181.518,22.835,0.040,-0.363,3.718,4.637713,-74.084417,0.09,4,1
63,2216119,-3.460,0.638,-8.776,-1.095,-1.995,4.114,181.078,22.535,0.065,-0.353,4.114,4.637713,-74.084417,0.09,4,1
64,2226105,-3.363,0.746,-8.699,0.279,-0.682,4.816,180.615,22.235,0.076,-0.343,4.816,4.637713,-74.084417,0.09,4,1
65,2236107,-3.248,0.768,-8.690,1.896,-0.133,5.335,180.189,21.906,0.078,-0.331,5.335,4.637713,-74.084417,0.09,4,1
66,2246105,-3.165,0.679,-8.697,3.575,-0.011,5.701,179.870,21.561,0.069,-0.323,5.701,4.637713,-74.084417,0.09,4,1
67,2256107,-3.110,0.537,-8.685,4.643,-0.286,5.854,179.675,21.219,0.055,-0.317,5.854,4.637713,-74.084417,0.09,4,1
68,2266105,-3.057,0.373,-8.702,4.612,-0.469,5.793,179.598,20.875,0.038,-0.312,5.793,4.637713,-74.084417,0.09,4,1
69,2276107,-3.000,0.409,-8.738,3.330,-0.835,5.915,179.493,20.519,0.042,-0.306,5.915,4.637713,-74.084417,0.09,4,1
70,2286097,-2.886,0.527,-8.745,1.835,-1.628,6.434,179.308,20.122,0.054,-0.294,6.434,4.637713,-74.084417,0.09,4,1
71,2297092,-2.888,0.676,-8.800,0.279,-5.229,8.875,179.039,19.696,0.069,-0.295,8.875,4.637713,-74.084417,0.09,4,1
72,2306107,-2.888,0.676,-8.800,0.279,-5.229,8.875,178.785,19.328,0.069,-0.295,8.875,4.637713,-74.084417,0.09,4,1
73,2316108,-2.921,0.833,-8.896,-0.118,-7.610,10.035,178.457,18.971,0.085,-0.298,10.035,4.637713,-74.084417,0.09,4,1
74,2326107,-3.062,0.999,-9.040,-0.118,-9.563,11.652,178.067,18.676,0.102,-0.312,11.652,4.637713,-74.084417,0.09,4,1
75,2336110,-3.241,1.057,-9.216,0.950,-10.326,13.727,177.696,18.462,0.108,-0.330,13.727,4.637713,-74.084417,0.09,4,1
76,2346107,-3.310,1.021,-9.391,2.781,-10.051,15.253,177.404,18.276,0.104,-0.338,15.253,4.637713,-74.084417,0.09,4,1
77,2356108,-3.403,0.925,-9.547,5.192,-9.166,15.986,177.220,18.138,0.094,-0.347,15.986,4.637713,-74.084417,0.09,4,1
78,2366107,-3.458,0.819,-9.701,8.122,-7.610,16.016,177.141,18.029,0.083,-0.353,16.016,4.637713,-74.084417,0.09,4,1
79,2376108,-3.451,0.643,-9.852,10.685,-5.290,15.497,177.192,17.927,0.066,-0.352,15.497,4.637713,-74.084417,0.09,4,1
80,2386109,-3.403,0.416,-9.898,11.906,-2.269,14.826,177.370,17.834,0.042,-0.347,14.826,4.637713,-74.084417,0.09,4,1
81,2396108,-3.363,0.204,-9.881,11.784,0.783,13.849,177.643,17.764,0.021,-0.343,13.849,4.637713,-74.084417,0.09,4,1
82,2406107,-3.305,0.214,-9.833,10.410,2.919,12.537,177.874,17.701,0.022,-0.337,12.537,4.637713,-74.084417,0.09,4,1
83,2416108,-3.267,0.428,-9.847,8.671,4.231,11.866,177.956,17.634,0.044,-0.333,11.866,4.637713,-74.084417,0.09,4,1
84,2426107,-3.236,0.660,-9.771,7.145,5.055,12.446,177.892,17.578,0.067,-0.330,12.446,4.637713,-74.084417,0.09,4,1
85,2436108,-3.196,0.869,-9.747,5.924,5.360,14.155,177.708,17.511,0.089,-0.326,14.155,4.637713,-74.084417,0.09,4,1
86,2446107,-3.146,0.893,-9.713,5.406,5.208,16.443,177.520,17.431,0.091,-0.321,16.443,4.637713,-74.084417,0.09,4,1
87,2456108,-3.117,0.785,-9.713,5.314,4.933,18.671,177.403,17.343,0.080,-0.318,18.671,4.637713,-74.084417,0.09,4,1
88,2466107,-3.150,0.582,-9.703,5.497,4.872,19.983,177.402,17.283,0.059,-0.321,19.983,4.637713,-74.084417,0.09,4,1
89,2476108,-3.189,0.351,-9.691,5.650,5.116,19.526,177.524,17.253,0.036,-0.325,19.526,4.637713,-74.084417,0.09,4,1
90,2486107,-3.210,0.206,-9.648,5.772,5.391,17.969,177.712,17.247,0.021,-0.327,17.969,4.637713,-74.084417,0.09,4,1
91,2496108,-3.248,0.211,-9.533,5.924,5.299,15.742,177.882,17.278,0.022,-0.331,15.742,4.637713,-74.084417,0.09,4,1
92,2506107,-3.282,0.320,-9.394,5.924,4.872,13.636,177.977,17.343,0.033,-0.335,13.636,4.637713,-74.084417,0.09,4,1
93,2516108,-3.391,0.537,-9.396,5.619,3.987,12.415,177.944,17.446,0.055,-0.346,12.415,4.637713,-74.084417,0.09,4,1
94,2526108,-3.472,0.850,-9.497,4.795,3.102,13.209,177.741,17.551,0.087,-0.354,13.209,4.637713,-74.084417,0.09,4,1
95,2536122,-3.556,1.139,-9.682,3.971,2.858,16.138,177.405,17.649,0.116,-0.363,16.138,4.637713,-74.084417,0.09,4,1
96,2546108,-3.608,1.279,-9.922,3.666,3.590,20.502,177.036,17.730,0.130,-0.368,20.502,4.637713,-74.084417,0.09,4,1
97,2556116,-3.596,1.364,-10.148,3.361,5.726,25.294,176.667,17.782,0.139,-0.367,25.294,4.637713,-74.084417,0.09,4,1
98,2566122,-3.520,1.202,-10.138,4.307,8.717,29.352,176.413,17.829,0.123,-0.359,29.352,4.637713,-74.084417,0.09,4,1
99,2596872,-3.231,0.459,-10.217,14.317,10.212,25.019,176.928,17.655,0.047,-0.330,25.019,4.637713,-74.084417,0.09,4,1
100,2598339,-3.231,0.459,-10.217,14.317,10.212,25.019,177.280,17.538,0.047,-0.330,25.019,4.637705,-74.084408,0.08,4,1
101,2599733,-3.231,0.459,-10.217,14.317,10.212,25.019,177.478,17.474,0.047,-0.330,25.019,4.637705,-74.084408,0.08,4,1
102,2606120,-3.231,0.459,-10.217,14.317,10.212,25.019,177.607,17.434,0.047,-0.330,25.019,4.637705,-74.084408,0.08,4,1
103,2616111,-3.346,0.570,-10.292,15.141,8.381,22.059,177.671,17.426,0.058,-0.341,22.059,4.637705,-74.084408,0.08,4,1
104,2626113,-3.465,0.807,-10.378,14.744,6.886,20.807,177.601,17.447,0.082,-0.353,20.807,4.637705,-74.084408,0.08,4,1
105,2636117,-3.620,1.055,-10.359,13.371,6.672,21.601,177.395,17.536,0.108,-0.369,21.601,4.637705,-74.084408,0.08,4,1
106,2646123,-3.716,1.207,-10.193,11.234,6.978,23.981,177.103,17.687,0.123,-0.379,23.981,4.637705,-74.084408,0.08,4,1
107,2656127,-3.806,1.327,-9.922,9.129,6.795,26.941,176.741,17.907,0.135,-0.388,26.941,4.637705,-74.084408,0.08,4,1
108,2666124,-3.863,1.404,-9.718,8.030,5.116,29.322,176.348,18.151,0.143,-0.394,29.322,4.637705,-74.084408,0.08,4,1
109,2676123,-3.987,1.407,-9.624,8.763,2.431,30.665,175.990,18.421,0.143,-0.407,30.665,4.637705,-74.084408,0.08,4,1
110,2686124,-4.164,1.342,-9.650,11.418,-0.377,30.939,175.726,18.718,0.137,-0.425,30.939,4.637705,-74.084408,0.08,4,1
111,2696130,-4.364,1.171,-9.732,15.385,-2.056,30.085,175.616,19.050,0.119,-0.445,30.085,4.637705,-74.084408,0.08,4,1
112,2706117,-4.524,0.987,-9.862,19.138,-1.934,28.773,175.651,19.402,0.101,-0.461,28.773,4.637705,-74.084408,0.08,4,1
113,2716123,-4.638,0.799,-9.927,21.855,0.325,27.521,175.806,19.783,0.082,-0.473,27.521,4.637705,-74.084408,0.08,4,1
114,2726110,-4.645,0.667,-9.934,23.106,4.292,26.301,176.026,20.172,0.068,-0.474,26.301,4.637705,-74.084408,0.08,4,1
115,2736109,-4.576,0.582,-9.819,23.197,8.931,25.080,176.266,20.566,0.059,-0.467,25.080,4.637705,-74.084408,0.08,4,1
116,2746117,-4.450,0.614,-9.653,22.282,13.417,23.829,176.456,20.946,0.063,-0.454,23.829,4.637705,-74.084408,0.08,4,1
117,2756126,-4.281,0.773,-9.502,20.512,17.048,22.913,176.526,21.283,0.079,-0.437,22.913,4.637705,-74.084408,0.08,4,1
118,2766122,-4.085,0.828,-9.197,18.711,19.856,22.394,176.529,21.591,0.084,-0.417,22.394,4.637705,-74.084408,0.08,4,1
119,2776118,-3.842,0.840,-8.944,16.331,21.260,22.150,176.491,21.824,0.086,-0.392,22.150,4.637705,-74.084408,0.08,4,1
120,2786105,-3.623,1.043,-8.692,13.920,20.924,21.723,176.307,21.977,0.106,-0.369,21.723,4.637705,-74.084408,0.08,4,1
121,2796106,-3.460,1.250,-8.406,12.852,18.513,21.540,175.988,22.067,0.127,-0.353,21.540,4.637705,-74.084408,0.08,4,1
122,2806118,-3.420,1.366,-8.248,13.188,14.241,21.845,175.616,22.119,0.139,-0.349,21.845,4.637705,-74.084408,0.08,4,1
123,2816132,-3.417,1.298,-8.258,13.889,9.450,22.486,175.320,22.121,0.132,-0.348,22.486,4.637705,-74.084408,0.08,4,1
124,2826128,-3.513,1.149,-8.313,14.225,5.208,23.279,175.141,22.125,0.117,-0.358,23.279,4.637705,-74.084408,0.08,4,1
125,2836106,-3.613,0.999,-8.466,13.737,2.125,23.981,175.067,22.123,0.102,-0.368,23.981,4.637705,-74.084408,0.08,4,1
126,2846106,-3.701,0.647,-8.529,13.157,-0.102,23.890,175.196,22.137,0.066,-0.377,23.890,4.637705,-74.084408,0.08,4,1
127,2856116,-3.689,0.334,-8.534,13.279,-0.621,22.761,175.494,22.143,0.034,-0.376,22.761,4.637705,-74.084408,0.08,4,1
128,2866127,-3.708,0.105,-8.565,12.516,-1.354,20.899,175.891,22.147,0.011,-0.378,20.899,4.637705,-74.084408,0.08,4,1
129,2876127,-3.747,0.156,-8.661,10.716,-1.811,19.251,176.212,22.144,0.016,-0.382,19.251,4.637705,-74.084408,0.08,4,1
130,2886108,-3.804,0.291,-8.711,8.488,-1.232,18.671,176.413,22.164,0.030,-0.388,18.671,4.637705,-74.084408,0.08,4,1
131,2896117,-3.742,0.471,-8.668,6.199,0.447,19.404,176.475,22.177,0.048,-0.382,19.404,4.637705,-74.084408,0.08,4,1
132,2906106,-3.570,0.616,-8.594,4.215,2.522,20.807,176.431,22.140,0.063,-0.364,20.807,4.637705,-74.084408,0.08,4,1
133,2916127,-3.375,0.606,-8.469,2.903,3.926,22.120,176.379,22.049,0.062,-0.344,22.120,4.637705,-74.084408,0.08,4,1
134,2928548,-3.167,0.594,-8.346,2.110,4.078,22.669,176.321,21.874,0.061,-0.323,22.669,4.637705,-74.084408,0.08,4,1
135,2936126,-3.003,0.662,-8.387,1.774,2.827,22.394,176.232,21.621,0.067,-0.306,22.394,4.637705,-74.084408,0.08,4,1
136,2946121,-2.941,0.705,-8.426,2.598,1.057,21.174,176.134,21.333,0.072,-0.300,21.174,4.637705,-74.084408,0.08,4,1
137,2956120,-2.905,0.628,-8.354,4.124,-0.560,19.709,176.099,21.049,0.064,-0.296,19.709,4.637705,-74.084408,0.08,4,1
138,2966129,-2.857,0.549,-8.416,5.161,-2.208,17.786,176.124,20.739,0.056,-0.291,17.786,4.637705,-74.084408,0.08,4,1
139,2976116,-2.893,0.459,-8.510,6.016,-3.856,15.497,176.209,20.442,0.047,-0.295,15.497,4.637705,-74.084408,0.08,4,1
140,2986105,-2.986,0.349,-8.613,6.291,-5.138,13.239,176.355,20.187,0.036,-0.304,13.239,4.637705,-74.084408,0.08,4,1
141,2996132,-3.005,0.380,-8.714,5.467,-5.809,11.439,176.467,19.939,0.039,-0.306,11.439,4.637705,-74.084408,0.08,4,1
142,3006106,-3.005,0.488,-8.740,4.093,-6.053,10.218,176.498,19.704,0.050,-0.306,10.218,4.637705,-74.084408,0.08,4,1
143,3016115,-2.948,0.561,-8.699,2.964,-6.694,9.821,176.476,19.460,0.057,-0.301,9.821,4.637705,-74.084408,0.08,4,1
144,3026111,-2.893,0.597,-8.632,1.805,-7.884,9.730,176.422,19.209,0.061,-0.295,9.730,4.637705,-74.084408,0.08,4,1
145,3036114,-2.886,0.556,-8.599,1.072,-9.868,9.699,176.387,18.963,0.057,-0.294,9.699,4.637705,-74.084408,0.08,4,1
146,3046121,-2.910,0.491,-8.647,0.065,-12.432,9.577,176.384,18.719,0.050,-0.297,9.577,4.637705,-74.084408,0.08,4,1
147,3056114,-3.074,0.484,-8.851,-1.034,-15.300,8.845,176.381,18.514,0.049,-0.313,8.845,4.637705,-74.084408,0.08,4,1
148,3066121,-3.310,0.568,-9.192,-2.132,-17.375,8.112,176.334,18.361,0.058,-0.338,8.112,4.637705,-74.084408,0.08,4,1
149,3076111,-3.556,0.657,-9.478,-2.590,-17.497,7.776,176.251,18.284,0.067,-0.363,7.776,4.637705,-74.084408,0.08,4,1
150,3086137,-3.687,0.713,-9.701,-2.590,-15.239,7.929,176.156,18.253,0.073,-0.376,7.929,4.637705,-74.084408,0.08,4,1
151,3096164,-3.706,0.751,-9.867,-2.956,-10.753,8.417,176.052,18.250,0.077,-0.378,8.417,4.637705,-74.084408,0.08,4,1
152,3106121,-3.627,0.652,-9.845,-2.682,-5.229,8.417,176.006,18.269,0.067,-0.370,8.417,4.637705,-74.084408,0.08,4,1
153,3116121,-3.432,0.520,-9.636,-1.919,-0.194,7.471,176.029,18.284,0.053,-0.350,7.471,4.637705,-74.084408,0.08,4,1
154,3126119,-3.181,0.435,-9.331,-1.247,2.980,5.305,176.092,18.264,0.044,-0.324,5.305,4.637705,-74.084408,0.08,4,1
155,3136113,-2.905,0.457,-9.117,-0.637,3.834,2.375,176.139,18.158,0.047,-0.296,2.375,4.637705,-74.084408,0.08,4,1
156,3146106,-2.788,0.546,-8.964,-0.027,2.583,-0.219,176.137,18.015,0.056,-0.284,-0.219,4.637705,-74.084408,0.08,4,1
157,3156125,-2.769,0.715,-8.906,0.248,-0.225,-1.928,176.046,17.855,0.073,-0.282,-1.928,4.637705,-74.084408,0.08,4,1
158,3166115,-2.831,0.925,-9.040,0.126,-3.642,-1.989,175.859,17.684,0.094,-0.289,-1.989,4.637705,-74.084408,0.08,4,1
159,3176119,-2.964,1.004,-9.252,0.187,-6.542,-0.372,175.657,17.531,0.102,-0.302,-0.372,4.637705,-74.084408,0.08,4,1
160,3186121,-3.217,0.954,-9.509,-0.210,-8.220,2.192,175.506,17.452,0.097,-0.328,2.192,4.637705,-74.084408,0.08,4,1
161,3196108,-3.410,0.855,-9.787,-0.667,-8.006,5.182,175.424,17.427,0.087,-0.348,5.182,4.637705,-74.084408,0.08,4,1
162,3206100,-3.527,0.713,-10.068,-0.881,-5.748,7.319,175.424,17.435,0.073,-0.360,7.319,4.637705,-74.084408,0.08,4,1
163,3216100,-3.522,0.553,-10.359,-1.430,-1.872,8.692,175.500,17.437,0.056,-0.359,8.692,4.637705,-74.084408,0.08,4,1
164,3226099,-3.422,0.303,-10.421,-1.766,3.071,8.814,175.683,17.437,0.031,-0.349,8.814,4.637705,-74.084408,0.08,4,1
165,3236115,-3.279,-0.035,-10.102,-1.430,7.435,6.983,176.008,17.462,-0.004,-0.334,6.983,4.637705,-74.084408,0.08,4,1
166,3246113,-3.148,-0.126,-9.867,-1.064,9.541,3.443,176.356,17.480,-0.013,-0.321,3.443,4.637705,-74.084408,0.08,4,1
167,3256103,-3.050,0.050,-9.939,-1.430,9.785,-0.524,176.590,17.448,0.005,-0.311,-0.524,4.637705,-74.084408,0.08,4,1
168,3266099,-3.069,0.245,-9.982,-1.797,9.358,-3.179,176.711,17.416,0.025,-0.313,-3.179,4.637705,-74.084408,0.08,4,1
169,3276109,-3.127,0.341,-9.987,-2.376,8.809,-4.522,176.772,17.405,0.035,-0.319,-4.522,4.637705,-74.084408,0.08,4,1
170,3289843,-3.186,0.421,-9.982,-3.597,8.076,-4.614,176.761,17.409,0.043,-0.325,-4.614,4.637705,-74.084408,0.08,4,1
171,3296103,-3.220,0.479,-10.013,-5.367,6.795,-3.912,176.729,17.416,0.049,-0.328,-3.912,4.637705,-74.084408,0.08,4,1
172,3306100,-3.301,0.525,-10.114,-6.924,4.841,-3.210,176.666,17.426,0.053,-0.337,-3.210,4.637705,-74.084408,0.08,4,1
173,3316114,-3.346,0.503,-10.121,-7.931,2.736,-3.057,176.609,17.434,0.051,-0.341,-3.057,4.637705,-74.084408,0.08,4,1
174,3326114,-3.389,0.368,-10.152,-7.839,0.203,-3.515,176.622,17.433,0.038,-0.346,-3.515,4.637705,-74.084408,0.08,4,1
175,3336106,-3.501,0.177,-10.136,-7.259,-2.391,-4.827,176.728,17.458,0.018,-0.357,-4.827,4.637705,-74.084408,0.08,4,1
176,3346102,-3.611,-0.040,-10.056,-6.954,-5.107,-6.811,176.931,17.515,-0.004,-0.368,-6.811,4.637705,-74.084408,0.08,4,1
177,3356119,-3.727,-0.110,-9.977,-7.625,-7.671,-8.734,177.145,17.604,-0.011,-0.380,-8.734,4.637705,-74.084408,0.08,4,1
178,3366119,-3.906,-0.020,-9.864,-9.243,-9.838,-9.802,177.286,17.760,-0.002,-0.398,-9.802,4.637705,-74.084408,0.08,4,1
179,3376108,-4.078,0.076,-9.912,-12.173,-11.638,-9.069,177.343,17.950,0.008,-0.416,-9.069,4.637705,-74.084408,0.08,4,1
180,3386102,-4.238,0.223,-10.006,-15.957,-12.065,-7.055,177.293,18.170,0.023,-0.432,-7.055,4.637705,-74.084408,0.08,4,1
181,3396101,-4.381,0.399,-10.116,-19.497,-11.028,-4.125,177.134,18.420,0.041,-0.447,-4.125,4.637705,-74.084408,0.08,4,1
182,3406102,-4.462,0.469,-10.198,-22.365,-8.495,-0.799,176.931,18.692,0.048,-0.455,-0.799,4.637705,-74.084408,0.08,4,1
183,3416119,-4.483,0.512,-10.253,-24.715,-4.772,1.826,176.705,18.976,0.052,-0.457,1.826,4.637705,-74.084408,0.08,4,1
184,3426106,-4.479,0.541,-10.198,-25.051,-0.408,2.833,176.480,19.286,0.055,-0.457,2.833,4.637705,-74.084408,0.08,4,1
185,3436102,-4.386,0.438,-10.025,-22.945,4.048,1.826,176.337,19.608,0.045,-0.447,1.826,4.637705,-74.084408,0.08,4,1
186,3446119,-4.293,0.288,-9.735,-19.741,8.137,-1.379,176.301,19.957,0.029,-0.438,-1.379,4.637705,-74.084408,0.08,4,1
187,3456109,-4.142,0.201,-9.398,-15.591,11.342,-6.109,176.346,20.308,0.021,-0.422,-6.109,4.637705,-74.084408,0.08,4,1
