seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
48,2133081,-3.069,-3.743,-8.637,15.537,-1.934,-11.206,-158.123,19.166,-0.382,-0.313,-11.206,0.000000,0.000000,0.00,0,0
49,2145087,-3.098,-2.894,-8.049,17.674,-1.811,-11.114,-158.155,19.507,-0.295,-0.316,-11.114,0.000000,0.000000,0.00,0,0
50,2153089,-2.790,-2.952,-8.344,22.953,-3.002,-9.435,-158.202,19.501,-0.301,-0.285,-9.435,0.000000,0.000000,0.00,0,0
51,2163088,-2.788,-3.207,-8.507,28.172,-3.856,-8.428,-158.076,19.437,-0.327,-0.284,-8.428,0.000000,0.000000,0.00,0,0
52,2173083,-3.003,-3.485,-8.620,29.423,-4.405,-6.628,-157.812,19.461,-0.355,-0.306,-6.628,0.000000,0.000000,0.00,0,0
53,2183088,-2.931,-3.557,-8.313,30.399,-4.589,-5.621,-157.447,19.486,-0.363,-0.299,-5.621,0.000000,0.000000,0.00,0,0
54,2193086,-2.788,-3.849,-8.555,30.827,-5.657,-5.926,-157.005,19.350,-0.392,-0.284,-5.926,0.000000,0.000000,0.00,0,0
55,2203086,-3.034,-4.162,-8.911,29.026,-6.328,-7.391,-156.540,19.280,-0.424,-0.309,-7.391,0.000000,0.000000,0.00,0,0
56,2213086,-3.014,-4.427,-8.812,26.158,-5.474,-9.985,-155.978,19.206,-0.451,-0.307,-9.985,0.000000,0.000000,0.00,0,0
57,2223085,-2.788,-4.999,-9.163,20.359,-5.901,-12.243,-155.326,18.926,-0.510,-0.284,-12.243,0.000000,0.000000,0.00,0,0
58,2233084,-2.850,-5.112,-9.024,13.371,-5.229,-15.753,-154.705,18.717,-0.521,-0.291,-15.753,0.000000,0.000000,0.00,0,0
59,2243085,-2.938,-4.459,-8.853,6.504,-4.527,-18.164,-154.482,18.644,-0.455,-0.300,-18.164,0.000000,0.000000,0.00,0,0
60,2253088,-2.724,-4.010,-8.728,4.704,-4.711,-18.804,-154.499,18.507,-0.409,-0.278,-18.804,0.000000,0.000000,0.00,0,0
61,2263088,-2.950,-3.731,-8.687,5.833,-5.443,-17.858,-154.648,18.521,-0.380,-0.301,-17.858,0.000000,0.000000,0.00,0,0
62,2273083,-3.026,-4.215,-8.416,6.077,-4.497,-17.187,-154.452,18.590,-0.430,-0.309,-17.187,0.000000,0.000000,0.00,0,0
63,2283086,-2.724,-4.550,-8.416,3.666,-4.833,-17.889,-154.120,18.458,-0.464,-0.278,-17.889,0.000000,0.000000,0.00,0,0
64,2293086,-2.590,-4.343,-8.459,1.988,-6.542,-18.591,-153.952,18.258,-0.443,-0.264,-18.591,0.000000,0.000000,0.00,0,0
65,2303090,-2.848,-3.928,-8.743,0.858,-7.427,-18.377,-154.097,18.191,-0.401,-0.290,-18.377,0.000000,0.000000,0.00,0,0
66,2313083,-3.005,-3.637,-8.764,0.736,-6.206,-17.034,-154.391,18.239,-0.371,-0.306,-17.034,0.000000,0.000000,0.00,0,0
67,2323088,-3.394,-3.063,-9.036,4.032,-2.910,-15.234,-154.996,18.504,-0.312,-0.346,-15.234,0.000000,0.000000,0.00,0,0
68,2333083,-3.003,-3.388,-8.623,8.244,3.621,-12.548,-155.252,18.649,-0.346,-0.306,-12.548,0.000000,0.000000,0.00,0,0
69,2344055,-2.356,-3.909,-8.815,7.206,5.421,-9.435,-155.258,18.410,-0.399,-0.240,-9.435,0.000000,0.000000,0.00,0,0
70,2353093,-2.278,-3.880,-8.853,3.575,4.750,-7.055,-155.326,18.118,-0.396,-0.232,-7.055,0.000000,0.000000,0.00,0,0
71,2363089,-2.619,-3.731,-8.637,0.614,5.635,-4.705,-155.445,18.074,-0.380,-0.267,-4.705,0.000000,0.000000,0.00,0,0
72,2373089,-2.511,-3.555,-8.464,-0.881,6.978,-2.447,-155.623,18.020,-0.362,-0.256,-2.447,0.000000,0.000000,0.00,0,0
73,2383087,-2.638,-3.651,-8.832,-1.186,8.259,-0.585,-155.818,17.992,-0.372,-0.269,-0.585,0.000000,0.000000,0.00,0,0
74,2393089,-2.488,-3.875,-8.707,-1.858,10.487,0.818,-155.859,17.909,-0.395,-0.254,0.818,0.000000,0.000000,0.00,0,0
75,2403086,-2.287,-3.764,-8.709,-3.322,10.518,2.985,-155.967,17.730,-0.384,-0.233,2.985,0.000000,0.000000,0.00,0,0
76,2413088,-2.406,-3.649,-8.723,-3.445,9.633,5.793,-156.131,17.623,-0.372,-0.245,5.793,0.000000,0.000000,0.00,0,0
77,2423099,-2.576,-3.767,-8.767,-3.597,9.358,8.600,-156.230,17.597,-0.384,-0.263,8.600,0.000000,0.000000,0.00,0,0
78,2433108,-2.654,-3.916,-8.771,-3.475,9.205,10.035,-156.245,17.600,-0.399,-0.271,10.035,0.000000,0.000000,0.00,0,0
79,2443101,-2.776,-3.936,-8.735,-2.407,8.900,10.065,-156.231,17.664,-0.401,-0.283,10.065,0.000000,0.000000,0.00,0,0
80,2453102,-2.924,-3.986,-8.810,0.614,9.419,9.913,-156.182,17.787,-0.406,-0.298,9.913,0.000000,0.000000,0.00,0,0
81,2463099,-2.948,-4.222,-8.709,3.178,10.823,9.424,-155.974,17.920,-0.431,-0.301,9.424,0.000000,0.000000,0.00,0,0
82,2473098,-2.879,-4.227,-8.603,4.276,11.220,8.326,-155.746,18.023,-0.431,-0.294,8.326,0.000000,0.000000,0.00,0,0
83,2483092,-2.795,-4.348,-8.584,4.795,10.609,8.082,-155.469,18.063,-0.443,-0.285,8.082,0.000000,0.000000,0.00,0,0
84,2493101,-2.719,-4.644,-8.495,3.971,10.640,7.197,-155.058,18.052,-0.474,-0.277,7.197,0.000000,0.000000,0.00,0,0
85,2503095,-2.631,-4.483,-8.464,3.269,9.907,4.938,-154.757,18.003,-0.457,-0.268,4.938,0.000000,0.000000,0.00,0,0
86,2513101,-2.483,-4.316,-8.349,3.239,8.259,3.931,-154.531,17.890,-0.440,-0.253,3.931,0.000000,0.000000,0.00,0,0
87,2523095,-2.521,-4.463,-8.308,2.415,6.520,3.657,-154.250,17.784,-0.455,-0.257,3.657,0.000000,0.000000,0.00,0,0
88,2533092,-2.664,-4.459,-8.361,1.408,4.750,2.344,-154.017,17.735,-0.455,-0.272,2.344,0.000000,0.000000,0.00,0,0
89,2543088,-2.676,-4.357,-8.351,1.194,3.102,0.727,-153.851,17.687,-0.444,-0.273,0.727,0.000000,0.000000,0.00,0,0
90,2553115,-2.764,-4.420,-8.320,0.706,2.247,-0.768,-153.665,17.679,-0.451,-0.282,-0.768,0.000000,0.000000,0.00,0,0
91,2563097,-2.883,-4.394,-8.375,-0.210,1.820,-2.630,-153.529,17.720,-0.448,-0.294,-2.630,0.000000,0.000000,0.00,0,0
92,2573097,-2.788,-4.189,-8.325,-1.400,2.064,-4.217,-153.501,17.732,-0.427,-0.284,-4.217,0.000000,0.000000,0.00,0,0
93,2583097,-2.654,-4.271,-8.279,-3.017,2.644,-4.156,-153.440,17.681,-0.435,-0.271,-4.156,0.000000,0.000000,0.00,0,0
94,2593103,-2.681,-4.348,-8.378,-5.276,3.041,-4.339,-153.391,17.631,-0.443,-0.273,-4.339,0.000000,0.000000,0.00,0,0
95,2603095,-2.571,-4.193,-8.512,-7.625,3.743,-4.888,-153.473,17.530,-0.428,-0.262,-4.888,0.000000,0.000000,0.00,0,0
96,2613093,-2.404,-4.075,-8.486,-9.579,4.780,-4.125,-153.617,17.371,-0.416,-0.245,-4.125,0.000000,0.000000,0.00,0,0
97,2623085,-2.273,-3.825,-8.445,-11.501,4.933,-2.416,-153.880,17.177,-0.390,-0.232,-2.416,0.000000,0.000000,0.00,0,0
98,2633099,-2.280,-3.535,-8.536,-11.715,4.445,-0.494,-154.288,17.000,-0.361,-0.233,-0.494,0.000000,0.000000,0.00,0,0
99,2663955,-2.545,-3.528,-8.870,-10.677,3.956,7.715,-154.950,17.112,-0.360,-0.259,7.715,0.000000,0.000000,0.00,0,0
100,2665337,-2.545,-3.528,-8.870,-10.677,3.956,7.715,-155.502,17.103,-0.360,-0.259,7.715,0.000000,0.000000,0.00,0,0
101,2666715,-2.600,-3.658,-8.728,-10.464,4.231,9.180,-155.808,17.056,-0.373,-0.265,9.180,0.000000,0.000000,0.00,0,0
102,2673088,-2.600,-3.658,-8.728,-10.464,4.231,9.180,-156.046,16.981,-0.373,-0.265,9.180,0.000000,0.000000,0.00,0,0
103,2683111,-2.638,-3.870,-8.731,-10.250,4.780,9.821,-156.138,16.930,-0.395,-0.269,9.821,0.000000,0.000000,0.00,0,0
104,2693106,-2.705,-3.998,-8.870,-10.006,5.848,9.424,-156.184,16.905,-0.408,-0.276,9.424,0.000000,0.000000,0.00,0,0
105,2703090,-2.719,-4.167,-8.884,-8.968,8.015,8.265,-156.133,16.899,-0.425,-0.277,8.265,0.000000,0.000000,0.00,0,0
106,2713093,-2.716,-4.222,-8.856,-8.266,10.518,6.922,-156.047,16.917,-0.431,-0.277,6.922,0.000000,0.000000,0.00,0,0
107,2723093,-2.597,-4.054,-8.863,-7.747,12.745,5.549,-156.051,16.902,-0.413,-0.265,5.549,0.000000,0.000000,0.00,0,0
108,2733113,-2.406,-3.834,-8.892,-7.717,14.363,5.549,-156.170,16.816,-0.391,-0.245,5.549,0.000000,0.000000,0.00,0,0
109,2743098,-2.399,-3.668,-8.973,-6.924,15.858,6.434,-156.371,16.746,-0.374,-0.245,6.434,0.000000,0.000000,0.00,0,0
110,2753088,-2.390,-3.511,-8.973,-5.276,16.621,7.319,-156.616,16.693,-0.358,-0.244,7.319,0.000000,0.000000,0.00,0,0
111,2763098,-2.254,-3.429,-8.918,-3.597,15.889,8.692,-156.854,16.578,-0.350,-0.230,8.692,0.000000,0.000000,0.00,0,0
112,2773088,-2.151,-3.374,-8.750,-1.247,13.966,10.035,-157.046,16.425,-0.344,-0.219,10.035,0.000000,0.000000,0.00,0,0
113,2783090,-2.342,-3.504,-8.798,1.682,12.532,11.072,-157.138,16.357,-0.357,-0.239,11.072,0.000000,0.000000,0.00,0,0
114,2793086,-2.397,-3.844,-8.860,4.154,12.929,11.164,-157.047,16.302,-0.392,-0.244,11.164,0.000000,0.000000,0.00,0,0
115,2803085,-2.361,-4.080,-8.786,5.711,14.241,9.699,-156.823,16.242,-0.416,-0.241,9.699,0.000000,0.000000,0.00,0,0
116,2813089,-2.228,-4.119,-8.783,5.467,15.339,8.143,-156.601,16.130,-0.420,-0.227,8.143,0.000000,0.000000,0.00,0,0
117,2823087,-2.108,-3.948,-8.757,4.887,16.194,6.739,-156.477,15.986,-0.403,-0.215,6.739,0.000000,0.000000,0.00,0,0
118,2833083,-2.023,-3.706,-8.786,4.612,16.804,6.251,-156.487,15.824,-0.378,-0.206,6.251,0.000000,0.000000,0.00,0,0
119,2843090,-1.994,-3.670,-8.781,4.551,16.743,6.495,-156.512,15.661,-0.374,-0.203,6.495,0.000000,0.000000,0.00,0,0
120,2853083,-2.023,-3.673,-8.824,4.704,15.645,6.952,-156.542,15.509,-0.375,-0.206,6.952,0.000000,0.000000,0.00,0,0
121,2863084,-1.934,-3.801,-8.889,6.199,14.515,6.983,-156.509,15.305,-0.388,-0.197,6.983,0.000000,0.000000,0.00,0,0
122,2873089,-1.994,-3.854,-8.930,7.267,13.966,6.708,-156.453,15.134,-0.393,-0.203,6.708,0.000000,0.000000,0.00,0,0
123,2883087,-2.127,-3.762,-8.788,7.725,13.020,6.647,-156.412,15.049,-0.384,-0.217,6.647,0.000000,0.000000,0.00,0,0
124,2893083,-2.106,-3.733,-8.779,8.671,11.067,7.044,-156.377,14.943,-0.381,-0.215,7.044,0.000000,0.000000,0.00,0,0
125,2903090,-2.175,-3.757,-8.832,10.166,9.511,7.471,-156.332,14.858,-0.383,-0.222,7.471,0.000000,0.000000,0.00,0,0
126,2913087,-2.330,-3.866,-8.728,11.418,8.351,8.295,-156.207,14.849,-0.394,-0.238,8.295,0.000000,0.000000,0.00,0,0
127,2923088,-2.430,-3.974,-8.709,11.814,6.947,9.516,-156.035,14.872,-0.405,-0.248,9.516,0.000000,0.000000,0.00,0,0
128,2933084,-2.502,-4.215,-8.709,11.448,5.910,10.889,-155.771,14.905,-0.430,-0.255,10.889,0.000000,0.000000,0.00,0,0
129,2943088,-2.454,-4.362,-8.647,10.410,5.726,11.378,-155.458,14.909,-0.445,-0.250,11.378,0.000000,0.000000,0.00,0,0
130,2953086,-2.402,-4.355,-8.601,9.495,5.482,11.316,-155.172,14.891,-0.444,-0.245,11.316,0.000000,0.000000,0.00,0,0
131,2963088,-2.397,-4.367,-8.623,8.457,5.391,11.042,-154.917,14.868,-0.445,-0.244,11.042,0.000000,0.000000,0.00,0,0
132,2973083,-2.337,-4.353,-8.637,7.450,5.299,10.340,-154.702,14.817,-0.444,-0.238,10.340,0.000000,0.000000,0.00,0,0
133,2983085,-2.232,-4.227,-8.572,7.054,5.208,8.906,-154.550,14.731,-0.431,-0.228,8.906,0.000000,0.000000,0.00,0,0
134,2993086,-2.313,-4.083,-8.502,5.650,4.445,8.204,-154.473,14.698,-0.416,-0.236,8.204,0.000000,0.000000,0.00,0,0
135,3005050,-2.306,-4.244,-8.531,4.032,2.888,7.929,-154.340,14.643,-0.433,-0.235,7.929,0.000000,0.000000,0.00,0,0
136,3013088,-2.259,-4.266,-8.490,2.934,1.698,6.525,-154.218,14.556,-0.435,-0.230,6.525,0.000000,0.000000,0.00,0,0
137,3023083,-2.297,-4.201,-8.519,2.262,0.355,4.877,-154.149,14.482,-0.428,-0.234,4.877,0.000000,0.000000,0.00,0,0
138,3033084,-2.442,-4.177,-8.639,1.713,-0.377,3.657,-154.127,14.465,-0.426,-0.249,3.657,0.000000,0.000000,0.00,0,0
139,3043089,-2.397,-4.131,-8.623,1.072,-0.255,2.619,-154.131,14.433,-0.421,-0.244,2.619,0.000000,0.000000,0.00,0,0
140,3053081,-2.225,-4.005,-8.394,1.591,-0.225,1.520,-154.137,14.352,-0.408,-0.227,1.520,0.000000,0.000000,0.00,0,0
141,3063089,-2.323,-4.095,-8.514,1.438,-1.323,1.398,-154.130,14.297,-0.418,-0.237,1.398,0.000000,0.000000,0.00,0,0
142,3073081,-2.356,-4.239,-8.608,-0.393,-2.025,1.337,-154.095,14.239,-0.432,-0.240,1.337,0.000000,0.000000,0.00,0,0
143,3083090,-2.280,-4.174,-8.553,-2.010,-2.208,1.002,-154.095,14.157,-0.426,-0.233,1.002,0.000000,0.000000,0.00,0,0
144,3093081,-2.256,-4.121,-8.635,-3.383,-2.269,0.849,-154.149,14.064,-0.420,-0.230,0.849,0.000000,0.000000,0.00,0,0
145,3103090,-2.213,-4.099,-8.675,-4.207,-2.300,0.422,-154.225,13.954,-0.418,-0.226,0.422,0.000000,0.000000,0.00,0,0
146,3113081,-2.156,-4.150,-8.692,-5.215,-2.361,0.025,-154.285,13.822,-0.423,-0.220,0.025,0.000000,0.000000,0.00,0,0
147,3123089,-2.123,-4.157,-8.719,-6.801,-2.361,0.025,-154.357,13.681,-0.424,-0.216,0.025,0.000000,0.000000,0.00,0,0
148,3133081,-2.135,-4.104,-8.695,-8.633,-2.361,0.544,-154.458,13.562,-0.419,-0.218,0.544,0.000000,0.000000,0.00,0,0
149,3143089,-2.185,-4.095,-8.779,-9.914,-2.208,1.063,-154.585,13.469,-0.418,-0.223,1.063,0.000000,0.000000,0.00,0,0
150,3153081,-2.249,-4.037,-8.836,-10.586,-1.689,0.544,-154.745,13.416,-0.412,-0.229,0.544,0.000000,0.000000,0.00,0,0
151,3163093,-2.259,-3.964,-8.848,-10.830,-1.079,-0.219,-154.929,13.379,-0.404,-0.230,-0.219,0.000000,0.000000,0.00,0,0
152,3173087,-2.194,-3.948,-8.856,-10.433,-0.469,-0.830,-155.104,13.320,-0.403,-0.224,-0.830,0.000000,0.000000,0.00,0,0
153,3183086,-2.154,-3.998,-8.815,-9.701,0.142,-1.165,-155.228,13.255,-0.408,-0.220,-1.165,0.000000,0.000000,0.00,0,0
154,3193087,-2.161,-3.986,-8.769,-9.212,0.477,-1.287,-155.332,13.205,-0.406,-0.220,-1.287,0.000000,0.000000,0.00,0,0
155,3203083,-2.149,-3.895,-8.822,-8.724,0.386,-1.165,-155.476,13.153,-0.397,-0.219,-1.165,0.000000,0.000000,0.00,0,0
156,3213084,-2.173,-3.793,-8.848,-8.022,0.203,-0.860,-155.652,13.115,-0.387,-0.222,-0.860,0.000000,0.000000,0.00,0,0
157,3223088,-2.256,-3.675,-8.892,-7.046,0.233,-0.768,-155.868,13.120,-0.375,-0.230,-0.768,0.000000,0.000000,0.00,0,0
158,3233081,-2.302,-3.673,-8.961,-5.489,0.874,-1.013,-156.066,13.145,-0.375,-0.235,-1.013,0.000000,0.000000,0.00,0,0
159,3243089,-2.235,-3.721,-8.884,-3.902,1.454,-1.043,-156.198,13.148,-0.379,-0.228,-1.043,0.000000,0.000000,0.00,0,0
160,3253081,-2.263,-3.666,-8.863,-2.437,1.637,-1.043,-156.327,13.170,-0.374,-0.231,-1.043,0.000000,0.000000,0.00,0,0
161,3263087,-2.294,-3.603,-8.925,-1.156,1.729,-0.738,-156.474,13.202,-0.367,-0.234,-0.738,0.000000,0.000000,0.00,0,0
162,3273086,-2.199,-3.540,-8.832,-0.362,1.515,-0.006,-156.614,13.197,-0.361,-0.224,-0.006,0.000000,0.000000,0.00,0,0
163,3283083,-2.189,-3.492,-8.839,0.340,0.813,0.605,-156.761,13.182,-0.356,-0.223,0.605,0.000000,0.000000,0.00,0,0
164,3293084,-2.218,-3.663,-8.911,0.523,0.325,1.490,-156.829,13.164,-0.374,-0.226,1.490,0.000000,0.000000,0.00,0,0
165,3303089,-2.142,-3.663,-8.750,0.645,0.081,1.703,-156.861,13.124,-0.374,-0.218,1.703,0.000000,0.000000,0.00,0,0
166,3313081,-2.201,-3.678,-8.795,0.584,-0.255,1.978,-156.893,13.108,-0.375,-0.224,1.978,0.000000,0.000000,0.00,0,0
167,3323090,-2.189,-3.844,-8.769,-0.271,-0.133,2.772,-156.850,13.084,-0.392,-0.223,2.772,0.000000,0.000000,0.00,0,0
168,3333081,-2.201,-3.813,-8.764,-0.515,-0.347,2.985,-156.826,13.067,-0.389,-0.224,2.985,0.000000,0.000000,0.00,0,0
169,3343090,-2.282,-3.926,-8.904,-1.186,-0.377,3.443,-156.786,13.071,-0.400,-0.233,3.443,0.000000,0.000000,0.00,0,0
170,3357250,-2.216,-3.938,-8.815,-1.919,0.569,2.649,-156.738,13.060,-0.402,-0.226,2.649,0.000000,0.000000,0.00,0,0
171,3363087,-2.216,-3.938,-8.815,-1.919,0.569,2.649,-156.687,13.049,-0.402,-0.226,2.649,0.000000,0.000000,0.00,0,0
172,3373082,-2.108,-3.928,-8.687,-1.308,0.691,1.917,-156.613,13.003,-0.401,-0.215,1.917,0.000000,0.000000,0.00,0,0
173,3383088,-2.096,-3.936,-8.733,-0.820,-0.286,1.459,-156.546,12.941,-0.401,-0.214,1.459,0.000000,0.000000,0.00,0,0
174,3393088,-2.147,-3.923,-8.759,-0.332,-0.957,1.459,-156.491,12.899,-0.400,-0.219,1.459,0.000000,0.000000,0.00,0,0
175,3403085,-2.154,-3.989,-8.783,0.523,-1.476,1.429,-156.409,12.855,-0.407,-0.220,1.429,0.000000,0.000000,0.00,0,0
176,3413088,-2.209,-3.996,-8.795,1.011,-1.995,0.727,-156.328,12.833,-0.407,-0.225,0.727,0.000000,0.000000,0.00,0,0
177,3423082,-2.220,-3.989,-8.767,1.682,-2.178,0.208,-156.244,12.820,-0.407,-0.226,0.208,0.000000,0.000000,0.00,0,0
178,3433086,-2.192,-4.032,-8.805,2.262,-2.513,-0.158,-156.150,12.787,-0.411,-0.224,-0.158,0.000000,0.000000,0.00,0,0
179,3443082,-2.223,-3.977,-8.788,2.354,-2.605,-0.891,-156.084,12.773,-0.405,-0.227,-0.891,0.000000,0.000000,0.00,0,0
180,3453097,-2.254,-3.868,-8.793,2.354,-2.819,-1.226,-156.073,12.778,-0.394,-0.230,-1.226,0.000000,0.000000,0.00,0,0
181,3463096,-2.271,-3.796,-8.817,2.781,-3.063,-1.013,-156.096,12.789,-0.387,-0.232,-1.013,0.000000,0.000000,0.00,0,0
