seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
10976,111349104,-2.247,0.148,-9.972,-1.461,-2.483,-1.989,-179.614,13.019,0.015,-0.229,-1.989,0.000000,0.000000,0.00,0,0
10977,111359103,-2.278,0.221,-9.934,-1.247,-1.476,-1.135,-179.752,12.999,0.023,-0.232,-1.135,0.000000,0.000000,0.00,0,0
10978,111369100,-2.256,0.276,-9.871,-0.667,-0.530,-0.158,-179.900,12.986,0.028,-0.230,-0.158,0.000000,0.000000,0.00,0,0
10979,111379097,-2.201,0.281,-9.823,0.096,0.020,0.879,-180.032,12.960,0.029,-0.224,0.879,0.000000,0.000000,0.00,0,0
10980,111389100,-2.166,0.206,-9.792,0.706,0.203,1.734,-180.115,12.926,0.021,-0.221,1.734,0.000000,0.000000,0.00,0,0
10981,111399098,-2.185,0.173,-9.730,1.042,-0.041,2.222,-180.174,12.906,0.018,-0.223,2.222,0.000000,0.000000,0.00,0,0
10982,111409101,-2.213,0.146,-9.703,1.194,-0.743,2.192,-180.216,12.896,0.015,-0.226,2.192,0.000000,0.000000,0.00,0,0
10983,111419099,-2.266,0.107,-9.720,1.805,-1.598,1.795,-180.231,12.900,0.011,-0.231,1.795,0.000000,0.000000,0.00,0,0
10984,111429101,-2.368,-0.025,-9.718,2.293,-2.117,1.124,-180.182,12.943,-0.003,-0.241,1.124,0.000000,0.000000,0.00,0,0
10985,111439099,-2.440,-0.114,-9.732,2.506,-2.086,-0.189,-180.094,13.011,-0.012,-0.249,-0.189,0.000000,0.000000,0.00,0,0
10986,111449104,-2.449,-0.213,-9.684,2.628,-1.750,-1.684,-179.966,13.086,-0.022,-0.250,-1.684,0.000000,0.000000,0.00,0,0
10987,111459103,-2.454,-0.307,-9.634,2.659,-1.476,-2.935,-179.806,13.166,-0.031,-0.250,-2.935,0.000000,0.000000,0.00,0,0
10988,111469100,-2.473,-0.300,-9.641,2.323,-1.140,-3.607,-179.664,13.249,-0.031,-0.252,-3.607,0.000000,0.000000,0.00,0,0
10989,111479098,-2.437,-0.194,-9.598,1.774,-0.743,-3.454,-179.585,13.320,-0.020,-0.249,-3.454,0.000000,0.000000,0.00,0,0
10990,111489101,-2.395,-0.110,-9.610,1.621,-0.499,-2.294,-179.552,13.368,-0.011,-0.244,-2.294,0.000000,0.000000,0.00,0,0
10991,111499101,-2.433,-0.129,-9.576,1.896,-0.225,-0.494,-179.510,13.435,-0.013,-0.248,-0.494,0.000000,0.000000,0.00,0,0
10992,111509106,-2.428,-0.259,-9.538,2.171,0.020,0.910,-179.409,13.501,-0.026,-0.248,0.910,0.000000,0.000000,0.00,0,0
10993,111519103,-2.380,-0.413,-9.535,1.957,0.508,1.612,-179.247,13.545,-0.042,-0.243,1.612,0.000000,0.000000,0.00,0,0
10994,111529106,-2.380,-0.505,-9.490,1.255,1.149,1.642,-179.061,13.597,-0.051,-0.243,1.642,0.000000,0.000000,0.00,0,0
10995,111539103,-2.340,-0.502,-9.480,0.462,1.637,1.063,-178.898,13.632,-0.051,-0.239,1.063,0.000000,0.000000,0.00,0,0
10996,111549106,-2.287,-0.498,-9.456,-0.088,1.851,0.300,-178.753,13.647,-0.051,-0.233,0.300,0.000000,0.000000,0.00,0,0
10997,111559103,-2.259,-0.490,-9.415,-0.698,1.698,-0.341,-178.628,13.651,-0.050,-0.230,-0.341,0.000000,0.000000,0.00,0,0
10998,111569099,-2.251,-0.452,-9.442,-1.186,0.905,-0.585,-178.535,13.642,-0.046,-0.230,-0.585,0.000000,0.000000,0.00,0,0
10999,111600204,-2.337,-0.281,-9.602,-3.963,-0.469,-0.585,-178.630,13.636,-0.029,-0.238,-0.585,0.000000,0.000000,0.00,0,0
11000,111601527,-2.273,-0.088,-9.665,-4.421,-0.041,-0.341,-178.798,13.602,-0.009,-0.232,-0.341,0.000000,0.000000,0.00,0,0
11001,111602842,-2.273,-0.088,-9.665,-4.421,-0.041,-0.341,-178.916,13.570,-0.009,-0.232,-0.341,0.000000,0.000000,0.00,0,0
11002,111609102,-2.273,-0.088,-9.665,-4.421,-0.041,-0.341,-179.006,13.541,-0.009,-0.232,-0.341,0.000000,0.000000,0.00,0,0
11003,111619100,-2.282,0.093,-9.699,-4.238,0.355,0.178,-179.179,13.520,0.009,-0.233,0.178,0.000000,0.000000,0.00,0,0
11004,111629104,-2.333,0.218,-9.718,-3.780,0.599,0.818,-179.394,13.525,0.022,-0.238,0.818,0.000000,0.000000,0.00,0,0
11005,111639100,-2.356,0.216,-9.763,-2.743,0.569,1.459,-179.576,13.535,0.022,-0.240,1.459,0.000000,0.000000,0.00,0,0
11006,111649163,-2.387,0.105,-9.792,-1.613,0.569,1.581,-179.677,13.555,0.011,-0.243,1.581,0.000000,0.000000,0.00,0,0
11007,111659100,-2.411,-0.018,-9.871,-1.125,0.966,1.093,-179.706,13.580,-0.002,-0.246,1.093,0.000000,0.000000,0.00,0,0
11008,111669104,-2.366,0.004,-9.874,-1.003,1.729,0.086,-179.741,13.589,0.000,-0.241,0.086,0.000000,0.000000,0.00,0,0
11009,111679112,-2.309,0.006,-9.855,-0.698,2.217,-0.921,-179.771,13.578,0.001,-0.235,-0.921,0.000000,0.000000,0.00,0,0
11010,111689109,-2.230,0.035,-9.840,-0.271,2.186,-1.531,-179.808,13.536,0.004,-0.227,-1.531,0.000000,0.000000,0.00,0,0
11011,111699114,-2.156,0.081,-9.802,0.126,1.881,-1.440,-179.860,13.465,0.008,-0.220,-1.440,0.000000,0.000000,0.00,0,0
11012,111709113,-2.075,0.064,-9.727,0.614,1.271,-0.921,-179.895,13.367,0.007,-0.212,-0.921,0.000000,0.000000,0.00,0,0
11013,111719131,-2.063,-0.061,-9.727,1.072,0.599,-0.585,-179.865,13.265,-0.006,-0.210,-0.585,0.000000,0.000000,0.00,0,0
11014,111729108,-2.070,-0.155,-9.718,1.011,-0.041,-0.646,-179.795,13.169,-0.016,-0.211,-0.646,0.000000,0.000000,0.00,0,0
11015,111739106,-2.101,-0.165,-9.694,0.767,-0.438,-1.074,-179.729,13.094,-0.017,-0.214,-1.074,0.000000,0.000000,0.00,0,0
11016,111749112,-2.106,-0.163,-9.739,0.706,-0.865,-1.318,-179.669,13.018,-0.017,-0.215,-1.318,0.000000,0.000000,0.00,0,0
11017,111759111,-2.108,-0.143,-9.773,0.492,-0.743,-1.287,-179.626,12.948,-0.015,-0.215,-1.287,0.000000,0.000000,0.00,0,0
11018,111769115,-2.054,-0.110,-9.751,0.309,-0.560,-0.799,-179.602,12.863,-0.011,-0.209,-0.799,0.000000,0.000000,0.00,0,0
11019,111779106,-2.042,-0.054,-9.694,0.431,-0.682,-0.036,-179.604,12.783,-0.006,-0.208,-0.036,0.000000,0.000000,0.00,0,0
11020,111789115,-2.006,-0.052,-9.634,0.645,-1.323,1.154,-179.605,12.694,-0.005,-0.205,1.154,0.000000,0.000000,0.00,0,0
11021,111799111,-2.039,-0.165,-9.624,1.011,-2.361,1.734,-179.551,12.618,-0.017,-0.208,1.734,0.000000,0.000000,0.00,0,0
11022,111809108,-2.154,-0.278,-9.670,0.889,-3.063,1.520,-179.451,12.586,-0.028,-0.220,1.520,0.000000,0.000000,0.00,0,0
11023,111819114,-2.223,-0.266,-9.720,0.218,-3.276,0.910,-179.371,12.579,-0.027,-0.227,0.910,0.000000,0.000000,0.00,0,0
11024,111829117,-2.256,-0.136,-9.739,-0.271,-3.185,0.422,-179.361,12.587,-0.014,-0.230,0.422,0.000000,0.000000,0.00,0,0
11025,111839104,-2.230,-0.030,-9.718,-0.210,-2.788,0.544,-179.398,12.588,-0.003,-0.227,0.544,0.000000,0.000000,0.00,0,0
11026,111849108,-2.256,0.040,-9.653,0.309,-2.666,1.063,-179.460,12.608,0.004,-0.230,1.063,0.000000,0.000000,0.00,0,0
11027,111859110,-2.323,-0.093,-9.638,1.133,-2.910,1.520,-179.449,12.655,-0.009,-0.237,1.520,0.000000,0.000000,0.00,0,0
11028,111869118,-2.390,-0.264,-9.679,1.713,-3.093,1.703,-179.356,12.720,-0.027,-0.244,1.703,0.000000,0.000000,0.00,0,0
11029,111879110,-2.368,-0.339,-9.672,1.377,-2.910,1.154,-179.240,12.773,-0.035,-0.241,1.154,0.000000,0.000000,0.00,0,0
11030,111889113,-2.352,-0.276,-9.634,0.797,-2.330,0.727,-179.165,12.825,-0.028,-0.240,0.727,0.000000,0.000000,0.00,0,0
11031,111899106,-2.340,-0.211,-9.614,0.492,-1.598,0.910,-179.129,12.876,-0.021,-0.239,0.910,0.000000,0.000000,0.00,0,0
11032,111909111,-2.356,-0.148,-9.595,0.248,-0.987,1.673,-179.126,12.939,-0.015,-0.240,1.673,0.000000,0.000000,0.00,0,0
11033,111919117,-2.371,-0.097,-9.634,0.065,-0.499,2.863,-179.148,13.003,-0.010,-0.242,2.863,0.000000,0.000000,0.00,0,0
11034,111931363,-2.287,-0.069,-9.682,0.218,0.813,5.518,-179.180,13.037,-0.007,-0.233,5.518,0.000000,0.000000,0.00,0,0
11035,111939108,-2.287,-0.069,-9.682,0.218,0.813,5.518,-179.210,13.065,-0.007,-0.233,5.518,0.000000,0.000000,0.00,0,0
11036,111949106,-2.197,-0.220,-9.636,0.462,0.599,5.732,-179.166,13.055,-0.022,-0.224,5.732,0.000000,0.000000,0.00,0,0
11037,111959104,-2.185,-0.317,-9.590,0.096,-0.621,4.603,-179.084,13.033,-0.032,-0.223,4.603,0.000000,0.000000,0.00,0,0
11038,111969122,-2.232,-0.290,-9.564,-0.667,-2.910,2.497,-179.027,13.015,-0.030,-0.228,2.497,0.000000,0.000000,0.00,0,0
11039,111979111,-2.285,-0.165,-9.612,-1.278,-5.351,-0.128,-179.038,12.995,-0.017,-0.233,-0.128,0.000000,0.000000,0.00,0,0
11040,111989109,-2.364,-0.025,-9.720,-1.430,-6.847,-2.508,-179.114,12.985,-0.003,-0.241,-2.508,0.000000,0.000000,0.00,0,0
11041,111999109,-2.485,0.066,-9.787,-0.851,-6.999,-4.278,-179.220,13.018,0.007,-0.253,-4.278,0.000000,0.000000,0.00,0,0
11042,112009109,-2.578,0.064,-9.819,0.004,-6.267,-5.255,-179.308,13.091,0.007,-0.263,-5.255,0.000000,0.000000,0.00,0,0
11043,112019101,-2.604,0.035,-9.864,0.736,-4.894,-5.377,-179.370,13.177,0.004,-0.266,-5.377,0.000000,0.000000,0.00,0,0
11044,112029115,-2.592,0.028,-9.876,1.255,-3.215,-4.431,-179.419,13.266,0.003,-0.264,-4.431,0.000000,0.000000,0.00,0,0
11045,112039112,-2.514,0.054,-9.833,2.018,-1.445,-2.691,-179.469,13.336,0.006,-0.256,-2.691,0.000000,0.000000,0.00,0,0
11046,112049113,-2.423,-0.047,-9.747,2.842,-0.194,-0.585,-179.462,13.384,-0.005,-0.247,-0.585,0.000000,0.000000,0.00,0,0
11047,112059109,-2.347,-0.300,-9.643,3.300,0.172,1.185,-179.337,13.409,-0.031,-0.239,1.185,0.000000,0.000000,0.00,0,0
11048,112069113,-2.237,-0.471,-9.542,2.628,-0.225,2.009,-179.148,13.391,-0.048,-0.228,2.009,0.000000,0.000000,0.00,0,0
11049,112079116,-2.180,-0.474,-9.461,1.194,-0.987,2.100,-178.984,13.350,-0.048,-0.222,2.100,0.000000,0.000000,0.00,0,0
11050,112089109,-2.201,-0.413,-9.480,-0.057,-2.086,1.612,-178.872,13.311,-0.042,-0.224,1.612,0.000000,0.000000,0.00,0,0
11051,112099111,-2.242,-0.298,-9.480,-0.942,-3.032,1.032,-178.830,13.283,-0.030,-0.229,1.032,0.000000,0.000000,0.00,0,0
11052,112109107,-2.275,-0.191,-9.502,-1.552,-3.978,0.391,-178.845,13.262,-0.020,-0.232,0.391,0.000000,0.000000,0.00,0,0
11053,112119104,-2.328,-0.076,-9.504,-1.827,-4.985,-0.006,-178.915,13.256,-0.008,-0.237,-0.006,0.000000,0.000000,0.00,0,0
11054,112129122,-2.430,-0.008,-9.547,-1.858,-5.657,-0.250,-179.012,13.283,-0.001,-0.248,-0.250,0.000000,0.000000,0.00,0,0
11055,112139101,-2.502,-0.056,-9.607,-1.766,-5.779,-0.433,-179.078,13.331,-0.006,-0.255,-0.433,0.000000,0.000000,0.00,0,0
11056,112149122,-2.590,-0.078,-9.670,-1.827,-5.077,-0.799,-179.130,13.413,-0.008,-0.264,-0.799,0.000000,0.000000,0.00,0,0
11057,112159106,-2.628,0.011,-9.730,-2.071,-4.131,-0.891,-179.220,13.506,0.001,-0.268,-0.891,0.000000,0.000000,0.00,0,0
11058,112169116,-2.590,0.156,-9.775,-2.132,-3.215,-0.585,-179.369,13.579,0.016,-0.264,-0.585,0.000000,0.000000,0.00,0,0
11059,112179120,-2.609,0.242,-9.749,-1.613,-2.757,0.208,-179.540,13.662,0.025,-0.266,0.208,0.000000,0.000000,0.00,0,0
11060,112189107,-2.681,0.279,-9.768,-1.125,-3.093,1.459,-179.710,13.763,0.028,-0.273,1.459,0.000000,0.000000,0.00,0,0
11061,112199107,-2.690,0.293,-9.783,-0.484,-3.459,2.588,-179.868,13.855,0.030,-0.274,2.588,0.000000,0.000000,0.00,0,0
11062,112209106,-2.705,0.238,-9.759,-0.027,-3.215,3.229,-179.984,13.951,0.024,-0.276,3.229,0.000000,0.000000,0.00,0,0
11063,112219098,-2.786,0.189,-9.838,0.523,-2.696,2.833,-180.065,14.069,0.019,-0.284,2.833,0.000000,0.000000,0.00,0,0
11064,112229103,-2.762,0.194,-9.883,1.225,-1.537,1.673,-180.135,14.174,0.020,-0.282,1.673,0.000000,0.000000,0.00,0,0
11065,112239098,-2.716,0.255,-9.869,1.957,-0.377,0.269,-180.219,14.264,0.026,-0.277,0.269,0.000000,0.000000,0.00,0,0
11066,112249102,-2.654,0.255,-9.778,3.117,0.081,-0.768,-180.287,14.336,0.026,-0.271,-0.768,0.000000,0.000000,0.00,0,0
11067,112259100,-2.616,0.093,-9.696,4.307,-0.072,-1.379,-180.268,14.396,0.009,-0.267,-1.379,0.000000,0.000000,0.00,0,0
11068,112270786,-2.614,-0.271,-9.667,4.765,-0.621,-2.569,-180.073,14.447,-0.028,-0.267,-2.569,0.000000,0.000000,0.00,0,0
11069,112279105,-2.614,-0.271,-9.667,4.765,-0.621,-2.569,-179.900,14.495,-0.028,-0.267,-2.569,0.000000,0.000000,0.00,0,0
11070,112289102,-2.638,-0.394,-9.687,4.307,-0.255,-2.539,-179.689,14.550,-0.040,-0.269,-2.539,0.000000,0.000000,0.00,0,0
11071,112299100,-2.626,-0.380,-9.725,3.391,0.691,-2.020,-179.511,14.600,-0.039,-0.268,-2.020,0.000000,0.000000,0.00,0,0
11072,112309106,-2.542,-0.281,-9.670,2.506,1.881,-0.830,-179.398,14.629,-0.029,-0.259,-0.830,0.000000,0.000000,0.00,0,0
11073,112319104,-2.476,-0.245,-9.557,2.140,2.369,0.879,-179.312,14.644,-0.025,-0.252,0.879,0.000000,0.000000,0.00,0,0
11074,112329102,-2.473,-0.305,-9.516,2.110,2.064,2.588,-179.205,14.659,-0.031,-0.252,2.588,0.000000,0.000000,0.00,0,0
11075,112339100,-2.473,-0.358,-9.509,1.866,1.393,3.504,-179.084,14.667,-0.036,-0.252,3.504,0.000000,0.000000,0.00,0,0
11076,112349104,-2.504,-0.462,-9.526,1.499,0.813,3.412,-178.929,14.679,-0.047,-0.255,3.412,0.000000,0.000000,0.00,0,0
11077,112359104,-2.530,-0.452,-9.552,0.675,0.691,2.405,-178.798,14.698,-0.046,-0.258,2.405,0.000000,0.000000,0.00,0,0
11078,112369102,-2.504,-0.314,-9.552,0.279,0.813,1.154,-178.743,14.706,-0.032,-0.255,1.154,0.000000,0.000000,0.00,0,0
11079,112379100,-2.542,-0.300,-9.550,0.492,0.905,-0.128,-178.698,14.731,-0.031,-0.259,-0.128,0.000000,0.000000,0.00,0,0
11080,112389103,-2.583,-0.300,-9.530,0.553,0.905,-1.257,-178.655,14.774,-0.031,-0.263,-1.257,0.000000,0.000000,0.00,0,0
11081,112399100,-2.631,-0.370,-9.533,0.767,0.599,-2.233,-178.581,14.830,-0.038,-0.268,-2.233,0.000000,0.000000,0.00,0,0
11082,112409108,-2.676,-0.416,-9.576,0.706,0.447,-2.905,-178.493,14.895,-0.042,-0.273,-2.905,0.000000,0.000000,0.00,0,0
11083,112419099,-2.657,-0.380,-9.583,0.492,0.844,-2.935,-178.431,14.949,-0.039,-0.271,-2.935,0.000000,0.000000,0.00,0,0
11084,112429108,-2.600,-0.351,-9.605,0.462,1.881,-2.569,-178.387,14.982,-0.036,-0.265,-2.569,0.000000,0.000000,0.00,0,0
11085,112439099,-2.519,-0.339,-9.583,0.523,3.132,-1.684,-178.351,14.993,-0.035,-0.257,-1.684,0.000000,0.000000,0.00,0,0
11086,112449108,-2.459,-0.343,-9.540,0.523,3.926,-0.494,-178.315,14.989,-0.035,-0.251,-0.494,0.000000,0.000000,0.00,0,0
11087,112459099,-2.368,-0.382,-9.478,0.126,4.201,0.788,-178.267,14.956,-0.039,-0.241,0.788,0.000000,0.000000,0.00,0,0
11088,112469104,-2.292,-0.372,-9.461,-0.637,4.048,1.948,-178.233,14.892,-0.038,-0.234,1.948,0.000000,0.000000,0.00,0,0
11089,112479105,-2.194,-0.365,-9.446,-1.308,3.682,2.802,-178.211,14.789,-0.037,-0.224,2.802,0.000000,0.000000,0.00,0,0
11090,112489102,-2.154,-0.341,-9.449,-1.949,3.254,3.351,-178.208,14.672,-0.035,-0.220,3.351,0.000000,0.000000,0.00,0,0
11091,112499100,-2.201,-0.290,-9.449,-2.529,2.522,3.565,-178.234,14.578,-0.030,-0.224,3.565,0.000000,0.000000,0.00,0,0
11092,112509108,-2.185,-0.245,-9.446,-2.834,1.332,3.290,-178.282,14.473,-0.025,-0.223,3.290,0.000000,0.000000,0.00,0,0
11093,112519099,-2.251,-0.237,-9.521,-2.743,0.050,2.497,-178.330,14.386,-0.024,-0.230,2.497,0.000000,0.000000,0.00,0,0
11094,112529104,-2.333,-0.245,-9.550,-2.956,-0.896,1.063,-178.372,14.329,-0.025,-0.238,1.063,0.000000,0.000000,0.00,0,0
11095,112539104,-2.395,-0.220,-9.590,-3.109,-1.506,-0.494,-178.425,14.293,-0.022,-0.244,-0.494,0.000000,0.000000,0.00,0,0
11096,112549102,-2.378,-0.047,-9.720,-3.414,-1.537,-1.654,-178.556,14.239,-0.005,-0.242,-1.654,0.000000,0.000000,0.00,0,0
11097,112559103,-2.375,0.158,-9.737,-3.353,-1.079,-1.867,-178.767,14.190,0.016,-0.242,-1.867,0.000000,0.000000,0.00,0,0
11098,112569108,-2.387,0.298,-9.711,-2.682,-0.926,-1.196,-179.020,14.154,0.030,-0.243,-1.196,0.000000,0.000000,0.00,0,0
11099,112596926,-2.523,-0.003,-9.869,0.431,-0.865,1.307,-179.091,14.153,-0.000,-0.257,1.307,0.000000,0.000000,0.00,0,0
11100,112598241,-2.523,-0.003,-9.869,0.431,-0.865,1.307,-179.163,14.158,-0.000,-0.257,1.307,0.000000,0.000000,0.00,0,0
11101,112599551,-2.523,-0.003,-9.869,0.431,-0.865,1.307,-179.230,14.167,-0.000,-0.257,1.307,0.000000,0.000000,0.00,0,0
11102,112609106,-2.507,-0.047,-9.869,0.706,-0.072,0.879,-179.267,14.175,-0.005,-0.256,0.879,0.000000,0.000000,0.00,0,0
11103,112619103,-2.437,-0.122,-9.835,1.072,0.752,0.391,-179.259,14.162,-0.012,-0.249,0.391,0.000000,0.000000,0.00,0,0
11104,112629106,-2.347,-0.107,-9.790,0.919,1.210,-0.219,-179.260,14.119,-0.011,-0.239,-0.219,0.000000,0.000000,0.00,0,0
11105,112639103,-2.263,0.021,-9.689,0.675,0.935,-0.219,-179.325,14.050,0.002,-0.231,-0.219,0.000000,0.000000,0.00,0,0
11106,112649156,-2.254,0.076,-9.687,0.675,-0.133,0.544,-179.410,13.973,0.008,-0.230,0.544,0.000000,0.000000,0.00,0,0
11107,112659100,-2.306,0.047,-9.708,1.133,-1.201,1.276,-179.469,13.915,0.005,-0.235,1.276,0.000000,0.000000,0.00,0,0
11108,112669102,-2.368,-0.035,-9.706,1.591,-1.964,1.581,-179.481,13.882,-0.004,-0.241,1.581,0.000000,0.000000,0.00,0,0
11109,112679107,-2.404,-0.129,-9.699,1.805,-2.147,1.276,-179.445,13.867,-0.013,-0.245,1.276,0.000000,0.000000,0.00,0,0
11110,112689115,-2.437,-0.191,-9.684,2.018,-1.903,0.635,-179.381,13.872,-0.020,-0.249,0.635,0.000000,0.000000,0.00,0,0
11111,112699107,-2.437,-0.242,-9.646,1.896,-1.537,-0.311,-179.300,13.883,-0.025,-0.249,-0.311,0.000000,0.000000,0.00,0,0
11112,112709112,-2.399,-0.194,-9.595,1.499,-1.384,-1.074,-179.251,13.884,-0.020,-0.245,-1.074,0.000000,0.000000,0.00,0,0
11113,112719141,-2.435,-0.182,-9.583,1.316,-1.934,-1.074,-179.212,13.896,-0.019,-0.248,-1.074,0.000000,0.000000,0.00,0,0
11114,112729112,-2.523,-0.206,-9.583,0.981,-2.605,-0.768,-179.169,13.940,-0.021,-0.257,-0.768,0.000000,0.000000,0.00,0,0
11115,112739101,-2.566,-0.216,-9.595,0.584,-3.002,-0.402,-179.129,13.994,-0.022,-0.262,-0.402,0.000000,0.000000,0.00,0,0
11116,112749110,-2.659,-0.232,-9.655,0.523,-2.849,-0.158,-179.085,14.077,-0.024,-0.271,-0.158,0.000000,0.000000,0.00,0,0
11117,112759108,-2.688,-0.189,-9.677,0.523,-2.147,-0.372,-179.065,14.170,-0.019,-0.274,-0.372,0.000000,0.000000,0.00,0,0
11118,112769114,-2.666,-0.153,-9.670,0.492,-0.987,-0.402,-179.063,14.258,-0.016,-0.272,-0.402,0.000000,0.000000,0.00,0,0
11119,112779110,-2.628,-0.129,-9.662,0.767,0.325,-0.189,-179.069,14.336,-0.013,-0.268,-0.189,0.000000,0.000000,0.00,0,0
11120,112789117,-2.502,-0.090,-9.636,1.011,1.423,0.452,-179.090,14.368,-0.009,-0.255,0.452,0.000000,0.000000,0.00,0,0
11121,112799103,-2.325,-0.061,-9.588,1.133,2.247,1.764,-179.121,14.334,-0.006,-0.237,1.764,0.000000,0.000000,0.00,0,0
11122,112809104,-2.151,-0.049,-9.552,1.072,2.431,3.077,-179.156,14.232,-0.005,-0.219,3.077,0.000000,0.000000,0.00,0,0
11123,112819110,-2.120,-0.100,-9.490,1.042,1.637,3.992,-179.165,14.124,-0.010,-0.216,3.992,0.000000,0.000000,0.00,0,0
11124,112829124,-2.137,-0.257,-9.451,1.103,-0.102,4.206,-179.100,14.019,-0.026,-0.218,4.206,0.000000,0.000000,0.00,0,0
11125,112839099,-2.192,-0.365,-9.523,0.614,-2.483,3.382,-178.996,13.916,-0.037,-0.224,3.382,0.000000,0.000000,0.00,0,0
11126,112849106,-2.249,-0.307,-9.626,-0.027,-4.466,1.490,-178.933,13.818,-0.031,-0.229,1.490,0.000000,0.000000,0.00,0,0
11127,112859107,-2.328,-0.177,-9.658,-0.301,-5.626,-0.891,-178.938,13.747,-0.018,-0.237,-0.891,0.000000,0.000000,0.00,0,0
11128,112869117,-2.433,-0.124,-9.699,0.096,-6.175,-3.088,-178.962,13.717,-0.013,-0.248,-3.088,0.000000,0.000000,0.00,0,0
11129,112879107,-2.514,-0.146,-9.713,0.706,-6.175,-4.705,-178.969,13.722,-0.015,-0.256,-4.705,0.000000,0.000000,0.00,0,0
11130,112889111,-2.595,-0.206,-9.713,1.194,-5.931,-5.285,-178.944,13.763,-0.021,-0.265,-5.285,0.000000,0.000000,0.00,0,0
11131,112899101,-2.707,-0.278,-9.723,1.499,-5.382,-5.010,-178.886,13.851,-0.028,-0.276,-5.010,0.000000,0.000000,0.00,0,0
11132,112909113,-2.828,-0.389,-9.689,1.408,-4.650,-3.942,-178.783,13.993,-0.040,-0.288,-3.942,0.000000,0.000000,0.00,0,0
11133,112921208,-2.883,-0.546,-9.626,0.462,-2.666,-1.074,-178.621,14.171,-0.056,-0.294,-1.074,0.000000,0.000000,0.00,0,0
11134,112929114,-2.883,-0.546,-9.626,0.462,-2.666,-1.074,-178.473,14.339,-0.056,-0.294,-1.074,0.000000,0.000000,0.00,0,0
11135,112939109,-2.876,-0.546,-9.602,-0.362,-1.201,0.086,-178.344,14.507,-0.056,-0.293,0.086,0.000000,0.000000,0.00,0,0
11136,112949103,-2.819,-0.478,-9.473,-1.369,0.264,1.093,-178.262,14.669,-0.049,-0.287,1.093,0.000000,0.000000,0.00,0,0
11137,112959105,-2.762,-0.355,-9.446,-2.224,1.088,2.009,-178.251,14.804,-0.036,-0.282,2.009,0.000000,0.000000,0.00,0,0
11138,112969118,-2.623,-0.134,-9.466,-2.926,1.759,2.833,-178.350,14.875,-0.014,-0.268,2.833,0.000000,0.000000,0.00,0,0
11139,112979109,-2.461,0.163,-9.485,-3.261,2.339,3.931,-178.582,14.873,0.017,-0.251,3.931,0.000000,0.000000,0.00,0,0
11140,112989111,-2.337,0.339,-9.569,-2.621,2.888,5.243,-178.870,14.813,0.035,-0.238,5.243,0.000000,0.000000,0.00,0,0
11141,112999109,-2.209,0.382,-9.516,-1.247,3.346,6.251,-179.144,14.712,0.039,-0.225,6.251,0.000000,0.000000,0.00,0,0
11142,113009112,-2.182,0.240,-9.463,0.431,2.705,6.403,-179.316,14.606,0.024,-0.223,6.403,0.000000,0.000000,0.00,0,0
11143,113019108,-2.299,-0.204,-9.442,1.805,0.783,4.969,-179.258,14.545,-0.021,-0.234,4.969,0.000000,0.000000,0.00,0,0
11144,113029114,-2.471,-0.688,-9.490,1.835,-1.842,1.581,-178.981,14.531,-0.070,-0.252,1.581,0.000000,0.000000,0.00,0,0
11145,113039108,-2.674,-0.871,-9.530,-0.027,-4.375,-2.935,-178.661,14.574,-0.089,-0.273,-2.935,0.000000,0.000000,0.00,0,0
11146,113049106,-2.836,-0.727,-9.650,-2.254,-6.084,-7.269,-178.456,14.654,-0.074,-0.289,-7.269,0.000000,0.000000,0.00,0,0
11147,113059103,-2.969,-0.348,-9.814,-3.963,-6.511,-9.741,-178.455,14.761,-0.036,-0.303,-9.741,0.000000,0.000000,0.00,0,0
11148,113069110,-3.005,0.158,-9.905,-4.818,-5.138,-9.374,-178.687,14.876,0.016,-0.306,-9.374,0.000000,0.000000,0.00,0,0
11149,113079113,-2.869,0.727,-10.006,-4.635,-2.544,-5.773,-179.147,14.937,0.074,-0.293,-5.773,0.000000,0.000000,0.00,0,0
11150,113089105,-2.709,1.132,-10.044,-2.407,0.844,-0.036,-179.724,14.952,0.115,-0.276,-0.036,0.000000,0.000000,0.00,0,0
11151,113099105,-2.585,1.166,-9.965,0.950,4.109,6.190,-180.245,14.953,0.119,-0.264,6.190,0.000000,0.000000,0.00,0,0
11152,113109112,-2.540,0.737,-9.852,4.368,5.757,10.828,-180.512,14.967,0.075,-0.259,10.828,0.000000,0.000000,0.00,0,0
11153,113119115,-2.480,0.100,-9.814,6.596,6.093,12.140,-180.456,14.966,0.010,-0.253,12.140,0.000000,0.000000,0.00,0,0
11154,113129119,-2.411,-0.425,-9.763,6.870,5.452,9.669,-180.169,14.934,-0.043,-0.246,9.669,0.000000,0.000000,0.00,0,0
11155,113139109,-2.330,-0.715,-9.732,5.772,4.048,4.542,-179.783,14.858,-0.073,-0.238,4.542,0.000000,0.000000,0.00,0,0
11156,113149113,-2.294,-0.729,-9.689,3.971,1.973,-1.165,-179.435,14.759,-0.074,-0.234,-1.165,0.000000,0.000000,0.00,0,0
11157,113159106,-2.251,-0.500,-9.677,2.110,-0.591,-6.018,-179.234,14.627,-0.051,-0.230,-6.018,0.000000,0.000000,0.00,0,0
