seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
189,3482110,-2.051,1.371,-10.551,-11.165,-10.753,4.206,171.255,10.324,0.140,-0.209,4.206,4.638072,-74.084482,0.00,7,1
190,3492110,-2.075,1.542,-10.674,-10.067,-7.274,3.107,171.179,10.237,0.157,-0.212,3.107,4.638072,-74.084482,0.00,7,1
191,3502118,-2.008,1.848,-10.640,-8.327,-3.154,2.802,170.992,10.166,0.188,-0.205,2.802,4.638072,-74.084482,0.00,7,1
192,3512105,-1.953,2.087,-10.525,-6.740,0.660,4.023,170.724,10.118,0.213,-0.199,4.023,4.638072,-74.084482,0.00,7,1
193,3522105,-1.868,2.239,-10.328,-5.215,3.621,6.373,170.408,10.077,0.228,-0.190,6.373,4.638072,-74.084482,0.00,7,1
194,3532118,-1.753,2.318,-10.234,-4.024,5.818,9.455,170.085,10.016,0.236,-0.179,9.455,4.638072,-74.084482,0.00,7,1
195,3542113,-1.663,2.272,-10.124,-3.048,7.618,12.842,169.805,9.946,0.232,-0.170,12.842,4.638072,-74.084482,0.00,7,1
196,3552135,-1.550,2.002,-9.876,-2.102,9.022,16.077,169.652,9.864,0.204,-0.158,16.077,4.638072,-74.084482,0.00,7,1
197,3562120,-1.465,1.636,-9.550,-1.583,9.205,17.481,169.657,9.779,0.167,-0.149,17.481,4.638072,-74.084482,0.00,7,1
198,3572117,-1.441,1.431,-9.343,-1.919,7.832,16.993,169.741,9.693,0.146,-0.147,16.993,4.638072,-74.084482,0.00,7,1
199,3597195,-1.601,1.624,-9.473,-7.717,-0.926,15.528,169.538,9.481,0.166,-0.163,15.528,4.638072,-74.084482,0.00,7,1
200,3598589,-1.601,1.624,-9.473,-7.717,-0.926,15.528,169.442,9.354,0.166,-0.163,15.528,4.638072,-74.084482,0.00,7,1
201,3602389,-1.601,1.624,-9.473,-7.717,-0.926,15.528,169.415,9.286,0.166,-0.163,15.528,4.638072,-74.084482,0.00,7,1
202,3612112,-1.760,1.648,-9.771,-9.579,-3.215,16.779,169.389,9.259,0.168,-0.179,16.779,4.638072,-74.084482,0.00,7,1
203,3622109,-1.972,1.544,-10.097,-10.311,-3.795,17.725,169.435,9.304,0.157,-0.201,17.725,4.638072,-74.084482,0.00,7,1
204,3632111,-2.039,1.378,-10.193,-10.647,-2.635,18.030,169.559,9.380,0.141,-0.208,18.030,4.638072,-74.084482,0.00,7,1
205,3642115,-2.044,1.207,-9.992,-11.562,-1.018,18.000,169.733,9.485,0.123,-0.208,18.000,4.638072,-74.084482,0.00,7,1
206,3652111,-2.089,1.108,-9.742,-13.119,0.111,17.298,169.909,9.638,0.113,-0.213,17.298,4.638072,-74.084482,0.00,7,1
207,3662114,-2.027,1.101,-9.432,-14.950,0.233,15.803,170.039,9.780,0.112,-0.207,15.803,4.638072,-74.084482,0.00,7,1
208,3672105,-1.932,1.209,-9.206,-16.903,-0.591,14.246,170.070,9.877,0.123,-0.197,14.246,4.638072,-74.084482,0.00,7,1
209,3682109,-1.937,1.433,-9.122,-18.642,-2.178,13.086,169.961,9.959,0.146,-0.197,13.086,4.638072,-74.084482,0.00,7,1
210,3692108,-1.996,1.641,-9.100,-18.947,-3.642,12.171,169.751,10.048,0.167,-0.204,12.171,4.638072,-74.084482,0.00,7,1
211,3702125,-2.051,1.855,-9.048,-17.971,-4.894,11.591,169.454,10.147,0.189,-0.209,11.591,4.638072,-74.084482,0.00,7,1
212,3712110,-2.077,2.145,-9.036,-16.903,-6.023,11.713,169.047,10.235,0.219,-0.212,11.713,4.638072,-74.084482,0.00,7,1
213,3722114,-2.116,2.325,-8.988,-15.621,-7.060,13.025,168.589,10.324,0.237,-0.216,13.025,4.638072,-74.084482,0.00,7,1
214,3732109,-2.209,2.470,-9.103,-14.034,-8.251,15.070,168.128,10.424,0.252,-0.225,15.070,4.638072,-74.084482,0.00,7,1
215,3742111,-2.259,2.540,-9.173,-10.738,-9.105,17.237,167.710,10.522,0.259,-0.230,17.237,4.638072,-74.084482,0.00,7,1
216,3752114,-2.364,2.477,-9.391,-7.412,-9.471,19.892,167.413,10.636,0.253,-0.241,19.892,4.638072,-74.084482,0.00,7,1
217,3762124,-2.581,2.227,-9.720,-3.719,-8.342,21.967,167.326,10.820,0.227,-0.263,21.967,4.638072,-74.084482,0.00,7,1
218,3772116,-2.747,2.017,-9.874,0.187,-5.535,22.486,167.393,11.075,0.206,-0.280,22.486,4.638072,-74.084482,0.00,7,1
219,3782117,-2.769,1.993,-9.953,3.086,-2.086,22.577,167.499,11.343,0.203,-0.282,22.577,4.638072,-74.084482,0.00,7,1
220,3792108,-2.745,1.983,-9.859,4.521,1.393,23.310,167.606,11.623,0.202,-0.280,23.310,4.638072,-74.084482,0.00,7,1
221,3802110,-2.736,1.906,-9.749,4.032,4.201,24.561,167.725,11.918,0.194,-0.279,24.561,4.638072,-74.084482,0.00,7,1
222,3812119,-2.669,1.752,-9.588,3.788,6.520,25.629,167.890,12.205,0.179,-0.272,25.629,4.638072,-74.084482,0.00,7,1
223,3822111,-2.619,1.614,-9.302,3.636,7.893,25.721,168.081,12.497,0.165,-0.267,25.721,4.638072,-74.084482,0.00,7,1
224,3832113,-2.454,1.549,-9.031,4.276,7.466,24.805,168.273,12.722,0.158,-0.250,24.805,4.638072,-74.084482,0.00,7,1
225,3842117,-2.375,1.549,-8.904,4.734,5.482,23.920,168.443,12.889,0.158,-0.242,23.920,4.638072,-74.084482,0.00,7,1
226,3852102,-2.337,1.417,-8.877,4.246,2.919,23.401,168.661,13.008,0.144,-0.238,23.401,4.638072,-74.084482,0.00,7,1
227,3862119,-2.373,1.327,-9.007,3.208,0.142,22.608,168.906,13.095,0.135,-0.242,22.608,4.638072,-74.084482,0.00,7,1
228,3872109,-2.471,1.344,-9.233,2.110,-2.483,21.845,169.131,13.169,0.137,-0.252,21.845,4.638072,-74.084482,0.00,7,1
229,3882119,-2.530,1.315,-9.317,2.445,-3.917,20.594,169.362,13.242,0.134,-0.258,20.594,4.638072,-74.084482,0.00,7,1
230,3892115,-2.736,1.383,-9.643,2.598,-4.009,19.800,169.566,13.360,0.141,-0.279,19.800,4.638072,-74.084482,0.00,7,1
231,3902103,-2.871,1.241,-9.881,4.460,-2.574,18.824,169.853,13.514,0.127,-0.293,18.824,4.638072,-74.084482,0.00,7,1
232,3912119,-2.898,1.180,-9.895,6.626,-0.072,17.115,170.165,13.691,0.120,-0.295,17.115,4.638072,-74.084482,0.00,7,1
233,3922111,-2.948,1.267,-9.943,7.237,2.431,16.138,170.423,13.890,0.129,-0.301,16.138,4.638072,-74.084482,0.00,7,1
234,3934357,-2.905,1.335,-9.931,7.145,4.841,16.382,170.641,14.084,0.136,-0.296,16.382,4.638072,-74.084482,0.00,7,1
235,3942113,-2.845,1.344,-9.835,5.802,7.130,17.725,170.808,14.267,0.137,-0.290,17.725,4.638072,-74.084482,0.00,7,1
236,3952118,-2.712,1.310,-9.670,3.941,9.083,19.556,170.950,14.417,0.134,-0.277,19.556,4.638072,-74.084482,0.00,7,1
237,3962118,-2.538,1.209,-9.468,1.377,10.670,21.540,171.093,14.517,0.123,-0.259,21.540,4.638072,-74.084482,0.00,7,1
238,3972110,-2.352,1.002,-9.240,-0.667,11.952,22.608,171.293,14.565,0.102,-0.240,22.608,4.638072,-74.084482,0.00,7,1
239,3982110,-2.127,0.867,-8.988,-2.285,12.318,21.998,171.518,14.536,0.088,-0.217,21.998,4.638072,-74.084482,0.00,7,1
240,3992110,-1.925,0.828,-8.822,-3.475,11.372,20.136,171.727,14.420,0.084,-0.196,20.136,4.638072,-74.084482,0.00,7,1
241,4002122,-1.825,0.879,-8.759,-3.902,10.182,17.603,171.885,14.258,0.090,-0.186,17.603,4.638072,-74.084482,0.00,7,1
242,4012124,-1.639,1.016,-8.635,-2.224,8.504,14.277,171.968,14.009,0.104,-0.167,14.277,4.638072,-74.084482,0.00,7,1
243,4022110,-1.579,1.154,-8.690,0.767,6.733,10.920,172.004,13.726,0.118,-0.161,10.920,4.638072,-74.084482,0.00,7,1
244,4032114,-1.598,1.323,-8.769,4.887,5.116,7.288,171.994,13.450,0.135,-0.163,7.288,4.638072,-74.084482,0.00,7,1
245,4042113,-1.608,1.419,-8.889,8.885,3.743,4.572,171.981,13.176,0.145,-0.164,4.572,4.638072,-74.084482,0.00,7,1
246,4052113,-1.608,1.400,-8.947,11.387,2.125,2.466,172.007,12.903,0.143,-0.164,2.466,4.638072,-74.084482,0.00,7,1
247,4062124,-1.617,1.511,-8.995,12.119,0.355,0.757,171.985,12.634,0.154,-0.165,0.757,4.638072,-74.084482,0.00,7,1
248,4072117,-1.615,1.679,-9.096,11.662,-1.445,-0.036,171.886,12.357,0.171,-0.165,-0.036,4.638072,-74.084482,0.00,7,1
249,4082116,-1.572,1.687,-9.072,9.770,-3.063,0.117,171.772,12.068,0.172,-0.160,0.117,4.638072,-74.084482,0.00,7,1
250,4092102,-1.546,1.694,-9.122,6.107,-4.619,0.940,171.633,11.770,0.173,-0.158,0.940,4.638072,-74.084482,0.00,7,1
251,4102175,-1.529,1.674,-9.120,2.659,-6.389,1.307,171.482,11.472,0.171,-0.156,1.307,4.638072,-74.084482,0.00,7,1
252,4112120,-1.591,1.728,-9.228,0.096,-7.915,0.971,171.303,11.203,0.176,-0.162,0.971,4.638072,-74.084482,0.00,7,1
253,4122121,-1.584,1.858,-9.372,-0.973,-8.525,0.208,171.079,10.933,0.189,-0.162,0.208,4.638072,-74.084482,0.00,7,1
254,4132108,-1.577,1.957,-9.427,-0.606,-8.800,-0.585,170.835,10.673,0.200,-0.161,-0.585,4.638072,-74.084482,0.00,7,1
255,4142111,-1.629,1.957,-9.526,0.614,-8.617,-1.592,170.630,10.451,0.200,-0.166,-1.592,4.638072,-74.084482,0.00,7,1
256,4152114,-1.701,2.019,-9.610,1.835,-7.976,-2.691,170.432,10.278,0.206,-0.173,-2.691,4.638072,-74.084482,0.00,7,1
257,4162112,-1.727,2.002,-9.595,3.727,-7.152,-3.881,170.272,10.140,0.204,-0.176,-3.881,4.638072,-74.084482,0.00,7,1
258,4172128,-1.822,2.089,-9.626,5.009,-6.359,-5.499,170.100,10.059,0.213,-0.186,-5.499,4.638072,-74.084482,0.00,7,1
259,4182122,-1.882,2.239,-9.614,5.345,-5.535,-6.475,169.876,10.017,0.228,-0.192,-6.475,4.638072,-74.084482,0.00,7,1
260,4192108,-1.846,2.316,-9.526,5.222,-4.985,-6.750,169.622,9.973,0.236,-0.188,-6.750,4.638072,-74.084482,0.00,7,1
261,4202114,-1.818,2.376,-9.425,2.995,-4.955,-5.865,169.329,9.928,0.242,-0.185,-5.865,4.638072,-74.084482,0.00,7,1
262,4212099,-1.851,2.371,-9.379,-0.271,-5.474,-4.583,169.025,9.901,0.242,-0.189,-4.583,4.638072,-74.084482,0.00,7,1
263,4222100,-1.884,2.362,-9.413,-3.292,-5.901,-3.698,168.724,9.885,0.241,-0.192,-3.698,4.638072,-74.084482,0.00,7,1
264,4232104,-1.922,2.369,-9.468,-4.696,-5.962,-3.515,168.437,9.882,0.242,-0.196,-3.515,4.638072,-74.084482,0.00,7,1
265,4242106,-1.972,2.441,-9.458,-4.268,-5.535,-4.095,168.143,9.906,0.249,-0.201,-4.095,4.638072,-74.084482,0.00,7,1
266,4252095,-2.003,2.545,-9.600,-3.719,-4.527,-4.309,167.846,9.936,0.259,-0.204,-4.309,4.638072,-74.084482,0.00,7,1
267,4262097,-2.025,2.482,-9.581,-2.376,-3.063,-4.186,167.610,9.991,0.253,-0.206,-4.186,4.638072,-74.084482,0.00,7,1
268,4272104,-2.051,2.371,-9.542,-1.919,-1.934,-4.309,167.442,10.069,0.242,-0.209,-4.309,4.638072,-74.084482,0.00,7,1
269,4282106,-2.139,2.335,-9.595,-2.193,-1.598,-4.766,167.306,10.180,0.238,-0.218,-4.766,4.638072,-74.084482,0.00,7,1
270,4294074,-2.235,2.403,-9.730,-3.109,-1.415,-5.255,167.145,10.304,0.245,-0.228,-5.255,4.638072,-74.084482,0.00,7,1
271,4302110,-2.251,2.463,-9.787,-4.574,-0.652,-5.346,166.974,10.436,0.251,-0.230,-5.346,4.638072,-74.084482,0.00,7,1
272,4312099,-2.228,2.509,-9.694,-7.137,0.203,-4.583,166.762,10.564,0.256,-0.227,-4.583,4.638072,-74.084482,0.00,7,1
273,4322099,-2.225,2.494,-9.646,-10.586,0.508,-3.179,166.536,10.688,0.254,-0.227,-3.179,4.638072,-74.084482,0.00,7,1
274,4332105,-2.266,2.470,-9.667,-13.302,0.874,-2.233,166.316,10.822,0.252,-0.231,-2.233,4.638072,-74.084482,0.00,7,1
275,4342105,-2.349,2.422,-9.682,-14.461,2.217,-2.294,166.126,10.994,0.247,-0.240,-2.294,4.638072,-74.084482,0.00,7,1
276,4352099,-2.349,2.494,-9.638,-14.583,4.109,-2.996,165.913,11.173,0.254,-0.240,-2.996,4.638072,-74.084482,0.00,7,1
277,4362099,-2.287,2.661,-9.605,-13.729,6.428,-3.698,165.647,11.331,0.271,-0.233,-3.698,4.638072,-74.084482,0.00,7,1
278,4372105,-2.211,2.723,-9.456,-11.837,8.778,-4.095,165.372,11.478,0.278,-0.225,-4.095,4.638072,-74.084482,0.00,7,1
279,4382105,-2.123,2.726,-9.245,-9.640,10.365,-4.400,165.111,11.608,0.278,-0.216,-4.400,4.638072,-74.084482,0.00,7,1
280,4392095,-2.051,2.697,-9.040,-7.107,10.487,-5.010,164.879,11.717,0.275,-0.209,-5.010,4.638072,-74.084482,0.00,7,1
281,4402099,-2.027,2.595,-9.000,-5.092,9.358,-5.834,164.725,11.803,0.265,-0.207,-5.834,4.638072,-74.084482,0.00,7,1
282,4412105,-1.999,2.465,-8.966,-3.719,7.466,-7.360,164.653,11.859,0.251,-0.204,-7.360,4.638072,-74.084482,0.00,7,1
283,4422105,-2.003,2.424,-9.002,-2.956,5.208,-9.283,164.618,11.888,0.247,-0.204,-9.283,4.638072,-74.084482,0.00,7,1
284,4432095,-2.046,2.432,-9.117,-3.383,2.492,-11.114,164.592,11.900,0.248,-0.209,-11.114,4.638072,-74.084482,0.00,7,1
285,4442099,-2.144,2.374,-9.257,-4.726,0.020,-12.670,164.600,11.920,0.242,-0.219,-12.670,4.638072,-74.084482,0.00,7,1
286,4452110,-2.251,2.376,-9.384,-6.740,-1.872,-14.440,164.603,11.957,0.242,-0.230,-14.440,4.638072,-74.084482,0.00,7,1
287,4462099,-2.292,2.407,-9.473,-8.541,-3.032,-16.363,164.586,11.988,0.245,-0.234,-16.363,4.638072,-74.084482,0.00,7,1
288,4472095,-2.373,2.453,-9.535,-9.670,-3.612,-18.438,164.546,12.041,0.250,-0.242,-18.438,4.638072,-74.084482,0.00,7,1
289,4482099,-2.435,2.571,-9.461,-10.158,-4.131,-20.910,164.444,12.116,0.262,-0.248,-20.910,4.638072,-74.084482,0.00,7,1
290,4492095,-2.416,2.822,-9.434,-11.379,-5.138,-22.558,164.223,12.164,0.288,-0.246,-22.558,4.638072,-74.084482,0.00,7,1
291,4502104,-2.404,3.070,-9.521,-12.661,-6.328,-22.589,163.912,12.175,0.313,-0.245,-22.589,4.638072,-74.084482,0.00,7,1
292,4512105,-2.423,3.244,-9.526,-13.698,-7.488,-21.643,163.540,12.178,0.331,-0.247,-21.643,4.638072,-74.084482,0.00,7,1
293,4522111,-2.488,3.415,-9.674,-15.163,-8.312,-19.842,163.134,12.180,0.348,-0.254,-19.842,4.638072,-74.084482,0.00,7,1
294,4532107,-2.535,3.589,-9.867,-16.018,-8.068,-17.217,162.708,12.180,0.366,-0.259,-17.217,4.638072,-74.084482,0.00,7,1
295,4542114,-2.569,3.666,-10.071,-16.292,-6.725,-14.044,162.312,12.186,0.374,-0.262,-14.044,4.638072,-74.084482,0.00,7,1
296,4552108,-2.604,3.647,-10.234,-15.468,-3.642,-10.809,161.985,12.219,0.372,-0.266,-10.809,4.638072,-74.084482,0.00,7,1
297,4562113,-2.602,3.565,-10.232,-12.935,0.233,-8.367,161.738,12.288,0.363,-0.265,-8.367,4.638072,-74.084482,0.00,7,1
298,4572103,-2.509,3.495,-10.172,-9.853,4.323,-6.536,161.559,12.360,0.356,-0.256,-6.536,4.638072,-74.084482,0.00,7,1
299,4619549,-1.736,2.270,-9.237,-5.092,13.600,-1.623,161.657,12.577,0.231,-0.177,-1.623,4.638072,-74.084482,0.00,7,1
300,4620996,-1.736,2.270,-9.237,-5.092,13.600,-1.623,161.879,12.661,0.231,-0.177,-1.623,4.638072,-74.084482,0.00,7,1
301,4622378,-1.736,2.270,-9.237,-5.092,13.600,-1.623,162.170,12.645,0.231,-0.177,-1.623,4.638072,-74.084482,0.00,7,1
302,4623762,-1.736,2.270,-9.237,-5.092,13.600,-1.623,162.491,12.556,0.231,-0.177,-1.623,4.638072,-74.084482,0.00,7,1
303,4625141,-1.617,2.193,-9.091,-6.710,13.417,-3.332,162.826,12.353,0.224,-0.165,-3.332,4.638072,-74.084482,0.00,7,1
304,4632110,-1.617,2.193,-9.091,-6.710,13.417,-3.332,163.129,12.163,0.224,-0.165,-3.332,4.638072,-74.084482,0.00,7,1
305,4642114,-1.531,2.224,-9.043,-8.633,12.776,-5.224,163.341,11.950,0.227,-0.156,-5.224,4.638072,-74.084482,0.00,7,1
306,4652108,-1.553,2.248,-9.024,-8.694,12.135,-7.452,163.503,11.776,0.229,-0.158,-7.452,4.638072,-74.084482,0.00,7,1
307,4662107,-1.546,2.277,-8.971,-7.076,11.647,-10.351,163.632,11.622,0.232,-0.158,-10.351,4.638072,-74.084482,0.00,7,1
308,4672105,-1.536,2.260,-8.899,-5.001,10.945,-13.311,163.762,11.483,0.230,-0.157,-13.311,4.638072,-74.084482,0.00,7,1
309,4682118,-1.541,2.234,-8.832,-3.750,9.572,-15.905,163.892,11.357,0.228,-0.157,-15.905,4.638072,-74.084482,0.00,7,1
310,4692123,-1.550,2.219,-8.774,-4.177,7.680,-17.980,164.004,11.239,0.226,-0.158,-17.980,4.638072,-74.084482,0.00,7,1
311,4702112,-1.579,2.178,-8.834,-5.489,5.177,-19.506,164.121,11.122,0.222,-0.161,-19.506,4.638072,-74.084482,0.00,7,1
312,4712117,-1.694,2.087,-8.918,-7.747,2.583,-20.941,164.264,11.046,0.213,-0.173,-20.941,4.638072,-74.084482,0.00,7,1
313,4722112,-1.851,2.029,-8.988,-9.456,0.538,-23.321,164.415,11.034,0.207,-0.189,-23.321,4.638072,-74.084482,0.00,7,1
314,4732116,-2.015,2.108,-9.137,-10.403,-0.652,-26.312,164.520,11.076,0.215,-0.206,-26.312,4.638072,-74.084482,0.00,7,1
315,4742118,-2.158,2.207,-9.278,-11.074,-0.652,-29.119,164.576,11.166,0.225,-0.220,-29.119,4.638072,-74.084482,0.00,7,1
316,4752118,-2.237,2.369,-9.197,-10.555,-0.438,-31.774,164.543,11.292,0.242,-0.228,-31.774,4.638072,-74.084482,0.00,7,1
317,4762122,-2.285,2.682,-9.117,-11.013,-0.774,-33.697,164.348,11.425,0.274,-0.233,-33.697,4.638072,-74.084482,0.00,7,1
318,4772104,-2.378,2.993,-9.170,-11.501,-1.872,-33.972,164.028,11.563,0.305,-0.242,-33.972,4.638072,-74.084482,0.00,7,1
319,4782115,-2.468,3.184,-9.165,-11.227,-3.002,-33.087,163.649,11.714,0.325,-0.252,-33.087,4.638072,-74.084482,0.00,7,1
320,4792123,-2.604,3.430,-9.235,-11.318,-4.100,-31.805,163.202,11.886,0.350,-0.266,-31.805,4.638072,-74.084482,0.00,7,1
321,4802112,-2.638,3.651,-9.398,-10.799,-4.619,-29.516,162.727,12.027,0.372,-0.269,-29.516,4.638072,-74.084482,0.00,7,1
322,4812108,-2.685,3.731,-9.485,-9.640,-4.253,-26.739,162.281,12.168,0.380,-0.274,-26.739,4.638072,-74.084482,0.00,7,1
323,4822116,-2.700,3.803,-9.518,-7.625,-3.093,-24.023,161.865,12.307,0.388,-0.275,-24.023,4.638072,-74.084482,0.00,7,1
324,4832105,-2.626,3.876,-9.518,-4.970,-1.323,-21.520,161.476,12.419,0.395,-0.268,-21.520,4.638072,-74.084482,0.00,7,1
325,4842127,-2.559,3.919,-9.463,-2.193,0.599,-18.591,161.117,12.515,0.400,-0.261,-18.591,4.638072,-74.084482,0.00,7,1
326,4852111,-2.356,3.832,-9.338,0.981,2.431,-15.447,160.830,12.549,0.391,-0.240,-15.447,4.638072,-74.084482,0.00,7,1
327,4862112,-2.268,3.697,-9.273,4.826,3.773,-13.159,160.646,12.566,0.377,-0.231,-13.159,4.638072,-74.084482,0.00,7,1
328,4872106,-2.096,3.521,-9.204,9.190,4.658,-11.877,160.581,12.528,0.359,-0.214,-11.877,4.638072,-74.084482,0.00,7,1
329,4882118,-1.994,3.333,-9.122,12.425,4.597,-11.236,160.618,12.459,0.340,-0.203,-11.236,4.638072,-74.084482,0.00,7,1
330,4892123,-1.922,3.160,-9.113,14.439,3.193,-10.473,160.747,12.357,0.322,-0.196,-10.473,4.638072,-74.084482,0.00,7,1
331,4902115,-1.941,3.017,-9.257,14.103,1.546,-9.893,160.947,12.248,0.308,-0.198,-9.893,4.638072,-74.084482,0.00,7,1
332,4912119,-1.949,2.928,-9.430,12.364,-0.163,-9.283,161.179,12.122,0.299,-0.199,-9.283,4.638072,-74.084482,0.00,7,1
333,4922108,-1.989,2.863,-9.677,10.166,-1.201,-8.734,161.433,11.996,0.292,-0.203,-8.734,4.638072,-74.084482,0.00,7,1
334,4934224,-2.132,2.620,-10.068,9.098,0.081,-9.222,161.825,11.917,0.267,-0.217,-9.222,4.638072,-74.084482,0.00,7,1
335,4942124,-2.132,2.620,-10.068,9.098,0.081,-9.222,162.173,11.852,0.267,-0.217,-9.222,4.638072,-74.084482,0.00,7,1
336,4952109,-2.144,2.485,-10.162,9.556,2.522,-10.473,162.565,11.815,0.253,-0.219,-10.473,4.638072,-74.084482,0.00,7,1
337,4962105,-2.085,2.436,-10.076,9.617,5.238,-12.060,162.938,11.789,0.248,-0.213,-12.060,4.638072,-74.084482,0.00,7,1
338,4972102,-2.011,2.405,-9.924,9.068,7.252,-13.342,163.274,11.766,0.245,-0.205,-13.342,4.638072,-74.084482,0.00,7,1
339,4982108,-1.951,2.393,-9.811,8.183,8.504,-14.532,163.569,11.739,0.244,-0.199,-14.532,4.638072,-74.084482,0.00,7,1
340,4992110,-1.941,2.475,-9.730,6.931,9.236,-15.417,163.785,11.722,0.252,-0.198,-15.417,4.638072,-74.084482,0.00,7,1
341,5002115,-1.882,2.470,-9.557,6.748,9.389,-16.699,163.965,11.695,0.252,-0.192,-16.699,4.638072,-74.084482,0.00,7,1
342,5012116,-1.868,2.554,-9.595,5.772,9.053,-17.309,164.089,11.657,0.260,-0.190,-17.309,4.638072,-74.084482,0.00,7,1
343,5022103,-1.889,2.550,-9.638,5.070,8.900,-17.340,164.204,11.625,0.260,-0.193,-17.340,4.638072,-74.084482,0.00,7,1
344,5032118,-1.937,2.509,-9.617,3.971,9.114,-17.492,164.315,11.622,0.256,-0.197,-17.492,4.638072,-74.084482,0.00,7,1
345,5042112,-1.953,2.415,-9.626,3.208,9.572,-17.950,164.453,11.631,0.246,-0.199,-17.950,4.638072,-74.084482,0.00,7,1
346,5052102,-1.927,2.352,-9.586,2.323,10.182,-18.987,164.596,11.639,0.240,-0.197,-18.987,4.638072,-74.084482,0.00,7,1
347,5062112,-1.908,2.369,-9.526,0.279,10.701,-19.872,164.695,11.647,0.242,-0.195,-19.872,4.638072,-74.084482,0.00,7,1
348,5072121,-1.887,2.458,-9.499,-2.621,10.853,-20.330,164.717,11.646,0.251,-0.192,-20.330,4.638072,-74.084482,0.00,7,1
349,5082110,-1.910,2.639,-9.499,-5.123,10.884,-20.880,164.634,11.652,0.269,-0.195,-20.880,4.638072,-74.084482,0.00,7,1
350,5092102,-1.856,2.832,-9.391,-5.367,11.067,-21.459,164.456,11.639,0.289,-0.189,-21.459,4.638072,-74.084482,0.00,7,1
351,5102121,-1.794,3.039,-9.283,-4.635,10.914,-21.856,164.193,11.602,0.310,-0.183,-21.856,4.638072,-74.084482,0.00,7,1
352,5112110,-1.717,3.119,-9.257,-2.560,10.640,-21.887,163.930,11.530,0.318,-0.175,-21.887,4.638072,-74.084482,0.00,7,1
353,5122163,-1.674,3.102,-9.201,0.523,10.151,-22.039,163.715,11.444,0.316,-0.171,-22.039,4.638072,-74.084482,0.00,7,1
354,5132108,-1.682,3.128,-9.199,3.086,9.236,-22.436,163.529,11.359,0.319,-0.171,-22.436,4.638072,-74.084482,0.00,7,1
355,5142111,-1.720,3.229,-9.305,4.948,8.229,-22.589,163.345,11.278,0.329,-0.175,-22.589,4.638072,-74.084482,0.00,7,1
356,5152104,-1.763,3.278,-9.422,5.497,7.435,-21.765,163.177,11.205,0.334,-0.180,-21.765,4.638072,-74.084482,0.00,7,1
357,5162113,-1.834,3.237,-9.569,5.039,7.161,-20.391,163.057,11.156,0.330,-0.187,-20.391,4.638072,-74.084482,0.00,7,1
358,5172102,-1.844,3.198,-9.653,4.521,7.252,-19.201,162.969,11.111,0.326,-0.188,-19.201,4.638072,-74.084482,0.00,7,1
359,5182116,-1.863,3.150,-9.775,3.300,7.649,-17.736,162.913,11.073,0.321,-0.190,-17.736,4.638072,-74.084482,0.00,7,1
360,5192108,-1.877,3.039,-9.835,2.873,8.809,-16.821,162.912,11.052,0.310,-0.191,-16.821,4.638072,-74.084482,0.00,7,1
361,5202112,-1.848,2.923,-9.790,3.666,10.426,-16.729,162.961,11.042,0.298,-0.188,-16.729,4.638072,-74.084482,0.00,7,1
362,5212099,-1.810,2.805,-9.653,4.429,11.586,-17.523,163.047,11.040,0.286,-0.185,-17.523,4.638072,-74.084482,0.00,7,1
363,5222106,-1.748,2.817,-9.490,5.589,11.464,-19.018,163.110,11.021,0.287,-0.178,-19.018,4.638072,-74.084482,0.00,7,1
364,5232098,-1.727,2.897,-9.470,6.718,9.755,-20.147,163.142,10.978,0.295,-0.176,-20.147,4.638072,-74.084482,0.00,7,1
365,5242100,-1.832,2.914,-9.530,6.992,7.466,-20.391,163.175,10.958,0.297,-0.187,-20.391,4.638072,-74.084482,0.00,7,1
366,5252109,-1.975,2.909,-9.751,5.589,5.482,-19.811,163.223,10.966,0.297,-0.201,-19.811,4.638072,-74.084482,0.00,7,1
367,5262100,-2.142,2.865,-9.977,3.391,4.597,-18.499,163.292,11.018,0.292,-0.218,-18.499,4.638072,-74.084482,0.00,7,1
368,5274036,-2.187,2.728,-9.886,-1.217,5.848,-15.753,163.357,11.111,0.278,-0.223,-15.753,4.638072,-74.084482,0.00,7,1
369,5282110,-2.187,2.728,-9.886,-1.217,5.848,-15.753,163.422,11.194,0.278,-0.223,-15.753,4.638072,-74.084482,0.00,7,1
370,5292110,-2.099,2.735,-9.626,-2.254,6.367,-15.173,163.438,11.260,0.279,-0.214,-15.173,4.638072,-74.084482,0.00,7,1
371,5302099,-1.953,2.730,-9.309,-1.430,6.367,-15.295,163.422,11.285,0.278,-0.199,-15.295,4.638072,-74.084482,0.00,7,1
372,5312110,-1.941,2.776,-9.129,-1.034,5.452,-15.173,163.366,11.308,0.283,-0.198,-15.173,4.638072,-74.084482,0.00,7,1
373,5322099,-1.920,2.762,-9.177,0.645,4.750,-14.868,163.343,11.310,0.282,-0.196,-14.868,4.638072,-74.084482,0.00,7,1
374,5332110,-1.906,2.733,-9.031,4.032,3.895,-14.837,163.346,11.310,0.279,-0.194,-14.837,4.638072,-74.084482,0.00,7,1
375,5342099,-1.844,2.689,-8.944,6.504,2.156,-14.196,163.379,11.275,0.274,-0.188,-14.196,4.638072,-74.084482,0.00,7,1
