# capturado=2026-07-17T12:13:05.518306 puerto=COM3
275333653,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.329,3.977
275334598,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.331,3.980
275338103,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.336,3.981
275339061,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.339,3.983
275340003,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.341,3.985
275340945,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.343,3.987
275341885,-0.6968,-0.0661,9.8341,-0.027,-0.011,-0.036,-0.345,3.989
275345380,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.350,3.989
275346331,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.353,3.990
275347274,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.356,3.991
275348218,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.359,3.992
275349155,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.361,3.993
275352649,-0.6897,-0.0709,9.8029,0.065,0.020,0.086,-0.365,3.993
275353599,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.369,3.996
275354542,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.373,3.999
275355486,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.376,4.002
275356428,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.380,4.005
275359937,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.385,4.007
275360884,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.388,4.010
275361823,-0.7040,-0.0782,9.8053,-0.057,-0.041,0.025,-0.391,4.013
275362763,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.391,4.012
275363700,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.391,4.011
275367202,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.009
275368148,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.009
275369088,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.008
275370038,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.007
275371124,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.006
275372065,-0.6849,-0.0637,9.8053,-0.027,0.020,0.025,-0.394,4.006
275375567,-0.6825,-0.0589,9.8101,-0.027,0.050,0.055,-0.395,4.004
275376525,-0.6825,-0.0589,9.8101,-0.027,0.050,0.055,-0.394,4.003
275377545,-0.6825,-0.0589,9.8101,-0.027,0.050,0.055,-0.394,4.002
275378492,-0.6825,-0.0589,9.8101,-0.027,0.050,0.055,-0.393,4.001
275379433,-0.6825,-0.0589,9.8101,-0.027,0.050,0.055,-0.392,4.000
275382934,-0.6706,-0.0709,9.8101,-0.057,0.050,0.117,-0.396,3.996
275383882,-0.6706,-0.0709,9.8101,-0.057,0.050,0.117,-0.397,3.993
275384823,-0.6706,-0.0709,9.8101,-0.057,0.050,0.117,-0.398,3.990
275390282,-0.6706,-0.0709,9.8101,-0.057,0.050,0.117,-0.403,3.986
275400281,-0.6420,-0.0565,9.7861,0.004,-0.041,-0.006,-0.408,3.974
275410282,-0.6706,-0.0661,9.8077,-0.057,0.020,-0.036,-0.416,3.968
275420282,-0.7064,-0.0685,9.8101,-0.057,0.020,-0.006,-0.423,3.971
275430282,-0.6777,-0.0709,9.8125,0.065,-0.011,0.086,-0.429,3.967
